Region,"Household Unique Sequential Number","Final Weight Based on Projection (provincial projections)","Survey Month","Survey Year","C05-Age as of Last Birthday","C11 - Location of Work (Province, Municipality)","New Employment Criteria (jul 05, 2005)"
01,00021,002934.3424,08,2022,09,2808," "
01,00022,001115.1097,08,2022,83,2808,1
01,00022,001028.2860,08,2022,76,2808,1
01,00023,001028.2860,08,2022,65,"    ",3
01,00023,001926.8334,08,2022,31,2820,1
01,00023,001686.5259,08,2022,39,2808,1
01,00024,001625.1977,08,2022,53,2808,1
01,00025,001057.3930,08,2022,58,2812,1
01,00026,001033.8745,08,2022,78,"    ",3
01,00026,001776.4218,08,2022,56,2812,1
01,00026,001695.6918,08,2022,43,2812,1
01,00026,002507.0558,08,2022,43,2812,1
01,00026,002950.2900,08,2022,08,"    "," "
01,00026,002950.2900,08,2022,06,"    "," "
01,00027,001776.4218,08,2022,63,2812,1
01,00027,001057.3930,08,2022,57,2812,1
01,00027,001748.9811,08,2022,34,2812,1
01,00027,001748.9811,08,2022,31,2812,1
01,00028,001748.9811,08,2022,28,2820,1
01,00028,001937.3053,08,2022,28,2820,1
01,00028,003285.7476,08,2022,04,"    "," "
01,00029,001634.0303,08,2022,51,2812,1
01,00029,001520.2336,08,2022,53,2812,1
01,00029,001852.1824,08,2022,23,2812,1
01,00030,001057.3930,08,2022,57,"    ",3
01,00030,001621.0593,08,2022,24,2820,1
01,00030,001621.0593,08,2022,17,"    ",3
01,00031,001033.8745,08,2022,82,"    ",3
01,00031,001520.2336,08,2022,54,2812,1
01,00031,001852.1824,08,2022,22,2812,1
01,00032,001748.9811,08,2022,26,2812,1
01,00032,001852.1824,08,2022,22,"    ",3
01,00033,001033.8745,08,2022,71,2812,1
01,00034,001033.8745,08,2022,69,"    ",3
01,00034,002507.0558,08,2022,40,2812,1
01,00034,003285.7476,08,2022,05,"    "," "
01,00035,001776.4218,08,2022,64,2812,1
01,00035,001057.3930,08,2022,64,2812,1
01,00036,001520.2336,08,2022,53,2812,1
01,00036,001852.1824,08,2022,21,2812,1
01,00036,002950.2900,08,2022,13,2812," "
01,00037,001776.4218,08,2022,56,2812,1
01,00037,002507.0558,08,2022,42,2812,1
01,00037,001621.0593,08,2022,17,"    ",3
01,00038,001033.8745,08,2022,88,"    ",3
01,00038,001033.8745,08,2022,67,2812,1
01,00038,001937.3053,08,2022,25,2812,1
01,00039,001057.3930,08,2022,59,2812,1
01,00039,001033.8745,08,2022,81,"    ",3
01,00039,001057.3930,08,2022,55,2812,1
01,00040,001748.9811,08,2022,28,2812,1
01,00040,001748.9811,08,2022,29,2812,1
01,00041,001057.3930,08,2022,63,2812,1
01,00041,002507.0558,08,2022,44,2812,1
01,00041,001937.3053,08,2022,33,2820,1
01,00041,002950.2900,08,2022,13,2812," "
01,00042,001695.6918,08,2022,43,2812,1
01,00042,002507.0558,08,2022,40,"    ",3
01,00042,001852.1824,08,2022,21,"    ",3
01,00043,001695.6918,08,2022,40,2812,1
01,00043,002507.0558,08,2022,40,2812,1
01,00043,003285.7476,08,2022,08,2812," "
01,00044,001121.1701,08,2022,65,"    ",3
01,00044,001033.8745,08,2022,65,"    ",3
01,00044,002950.2900,08,2022,04,"    "," "
01,00045,001033.8745,08,2022,74,"    ",3
01,00045,001634.0303,08,2022,52,"    ",3
01,00045,001520.2336,08,2022,54,2812,1
01,00045,001748.9811,08,2022,32,2812,1
01,00045,001937.3053,08,2022,33,"    "," "
01,00045,002950.2900,08,2022,12,"    "," "
01,00045,003285.7476,08,2022,10,"    "," "
01,00046,001695.6918,08,2022,35,2812,1
01,00046,001520.2336,08,2022,47,2812,1
01,00046,001621.0593,08,2022,17,2812,1
01,00046,001621.0593,08,2022,15,2812,1
01,00046,002950.2900,08,2022,04,"    "," "
01,00047,001121.1701,08,2022,69,2812,1
01,00047,001057.3930,08,2022,62,2812,1
01,00047,001621.0593,08,2022,22,2820,1
01,00047,001852.1824,08,2022,22,2820,1
01,00047,003285.7476,08,2022,00,"    "," "
01,00048,001776.4218,08,2022,58,2812,1
01,00048,001057.3930,08,2022,58,2812,1
01,00048,001852.1824,08,2022,22,2812,1
01,00049,001776.4218,08,2022,55,2812,1
01,00049,003285.7476,08,2022,13,"    "," "
01,00049,001634.0303,08,2022,47,2812,1
01,00050,001634.0303,08,2022,54,2812,1
01,00050,001520.2336,08,2022,48,2812,1
01,00050,001748.9811,08,2022,26,2812,1
01,00050,001852.1824,08,2022,23,2812,1
01,00050,001621.0593,08,2022,16,"    ",3
01,00051,001121.1701,08,2022,74,2812,1
01,00051,001033.8745,08,2022,66,2812,1
01,00051,001748.9811,08,2022,33,2823,1
01,00051,001937.3053,08,2022,30,2812,1
01,00052,001164.1256,08,2022,81,"    ",3
01,00053,001164.1256,08,2022,86,"    ",3
01,00053,001073.4854,08,2022,85,"    ",3
01,00053,001760.6589,08,2022,36,2816,1
01,00053,002011.5294,08,2022,25,"    ",3
01,00053,003411.6347,08,2022,00,"    "," "
01,00054,001696.6350,08,2022,45,2816,1
01,00054,001578.4784,08,2022,49,2816,1
01,00054,001923.1452,08,2022,19,"    ",3
01,00054,001923.1452,08,2022,17,"    ",3
01,00054,001683.1670,08,2022,16,2816,1
01,00054,001073.4854,08,2022,75,"    ",3
01,00055,001073.4854,08,2022,68,2816,1
01,00055,001578.4784,08,2022,53,2816,1
01,00056,001164.1256,08,2022,77,2816,1
01,00056,001073.4854,08,2022,68,2816,1
01,00056,002011.5294,08,2022,27,2816,1
01,00056,003411.6347,08,2022,07,"    "," "
01,00057,001696.6350,08,2022,49,2816,1
01,00057,002011.5294,08,2022,30,"    ",3
01,00057,003063.3246,08,2022,11,"    "," "
01,00057,003063.3246,08,2022,05,"    "," "
01,00057,001760.6589,08,2022,38,2816,1
01,00058,001760.6589,08,2022,43,2816,1
01,00058,002603.1088,08,2022,43,2816,1
01,00058,003063.3246,08,2022,06,"    "," "
01,00059,001164.1256,08,2022,80,2816,1
01,00059,001073.4854,08,2022,70,2816,1
01,00060,001578.4784,08,2022,48,2816,1
01,00060,001683.1670,08,2022,20,2816,1
01,00060,001683.1670,08,2022,15,2816,1
01,00060,001815.9899,08,2022,28,2816,1
01,00061,001164.1256,08,2022,65,2816,1
01,00061,001097.9050,08,2022,62,2816,1
01,00061,001815.9899,08,2022,26,2816,1
01,00061,001923.1452,08,2022,23,2816,1
01,00061,003063.3246,08,2022,07,"    "," "
01,00061,003063.3246,08,2022,05,"    "," "
01,00062,001696.6350,08,2022,52,2816,1
01,00062,001923.1452,08,2022,15,"    ",3
01,00062,001578.4784,08,2022,52,"    "," "
01,00063,001696.6350,08,2022,53,2816,1
01,00063,003063.3246,08,2022,09,"    "," "
01,00063,001683.1670,08,2022,22,2816,1
01,00063,002011.5294,08,2022,27,"    ",3
01,00064,001844.4820,08,2022,63,2816,1
01,00064,001097.9050,08,2022,61,2816,1
01,00064,003063.3246,08,2022,11,"    "," "
01,00065,001138.7560,08,2022,80,2819,1
01,00065,001050.0912,08,2022,78,2819,1
01,00066,001804.2856,08,2022,59,2819,1
01,00066,001073.9785,08,2022,58,2819,1
01,00066,001776.4144,08,2022,25,2803,1
01,00066,001967.6926,08,2022,25,2803,1
01,00066,002996.5662,08,2022,05,"    "," "
01,00066,001050.0912,08,2022,82,"    ",3
01,00067,001722.2893,08,2022,36,2819,1
01,00068,001050.0912,08,2022,70,2819,1
01,00068,001722.2893,08,2022,43,2819,1
01,00068,002546.3798,08,2022,42,2819,1
01,00068,001881.2345,08,2022,22,"    ",3
01,00068,001646.4861,08,2022,20,"    ",3
01,00068,001646.4861,08,2022,19,"    ",3
01,00069,001659.6606,08,2022,52,2819,1
01,00069,001544.0789,08,2022,48,2819,1
01,00069,001646.4861,08,2022,17,2819,1
01,00069,003337.2856,08,2022,12,"    "," "
01,00070,001138.7560,08,2022,70,"    ",3
01,00070,001050.0912,08,2022,67,2819,1
01,00070,002546.3798,08,2022,40,2819,1
01,00070,001722.2893,08,2022,39,"    "," "
01,00071,001659.6606,08,2022,45,2819,1
01,00071,002546.3798,08,2022,38,2819,1
01,00071,001881.2345,08,2022,17,"    ",3
01,00071,001646.4861,08,2022,15,"    ",3
01,00071,001646.4861,08,2022,20,"    ",3
01,00072,001659.6606,08,2022,51,2819,1
01,00072,002546.3798,08,2022,42,2819,1
01,00072,001776.4144,08,2022,27,2819,1
01,00072,001967.6926,08,2022,25,2814,1
01,00073,001804.2856,08,2022,62,2819,1
01,00073,001073.9785,08,2022,59,2819,1
01,00073,001776.4144,08,2022,29,2819,1
01,00073,001881.2345,08,2022,23,2819,1
01,00074,001050.0912,08,2022,79,2819,1
01,00075,001804.2856,08,2022,59,2819,1
01,00075,001073.9785,08,2022,63,2819,1
01,00076,001544.0789,08,2022,50,2819,1
01,00076,001659.6606,08,2022,49,2819,1
01,00077,001659.6606,08,2022,48,2819,1
01,00077,002546.3798,08,2022,35,2819,1
01,00077,001646.4861,08,2022,19,2819,1
01,00077,001881.2345,08,2022,18,"    ",3
01,00078,001804.2856,08,2022,55,2819,1
01,00078,001073.9785,08,2022,55,2819,1
01,00078,001646.4861,08,2022,21,2812,1
01,00078,001881.2345,08,2022,19,2812,1
01,00078,001646.4861,08,2022,17,2819,1
01,00079,001050.0912,08,2022,71,2819,1
01,00080,001804.2856,08,2022,60,2808,1
01,00080,001659.6606,08,2022,49,2819,1
01,00080,001646.4861,08,2022,21,"    ",3
01,00080,001722.2893,08,2022,35,2819,1
01,00080,001967.6926,08,2022,30,2819,1
01,00080,001544.0789,08,2022,51,"    "," "
01,00081,001135.0224,08,2022,68,"    ",3
01,00081,001070.4573,08,2022,62,"    ",3
01,00081,001961.2411,08,2022,32,2820,1
01,00081,001961.2411,08,2022,27,"    ",3
01,00081,001641.0878,08,2022,24,"    ",2
01,00082,001135.0224,08,2022,66,"    ",3
01,00082,001539.0164,08,2022,52,"    ",3
01,00082,001770.5901,08,2022,27,2820,1
01,00082,001961.2411,08,2022,25,2820,1
01,00082,001641.0878,08,2022,15,"    ",3
01,00083,001046.6483,08,2022,82,"    ",3
01,00083,001070.4573,08,2022,60,2820,1
01,00084,001539.0164,08,2022,52,2820,1
01,00084,001770.5901,08,2022,30,2820,1
01,00084,001770.5901,08,2022,28,2820,1
01,00084,001875.0665,08,2022,24,2820,1
01,00084,001641.0878,08,2022,16,"    ",3
01,00084,001641.0878,08,2022,16,"    ",3
01,00084,001798.3699,08,2022,63,"    ",3
01,00085,001539.0164,08,2022,51,"    ",3
01,00085,001770.5901,08,2022,32,2820,1
01,00085,001641.0878,08,2022,17,"    ",3
01,00086,001046.6483,08,2022,82,"    ",3
01,00086,001716.6424,08,2022,40,2820,1
01,00087,001641.0878,08,2022,22,"    ",2
01,00088,001070.4573,08,2022,58,2820,1
01,00089,001070.4573,08,2022,62,"    ",3
01,00089,001961.2411,08,2022,25,"    ",3
01,00089,002986.7414,08,2022,02,"    "," "
01,00089,001770.5901,08,2022,31,"    "," "
01,00090,001770.5901,08,2022,32,2820,1
01,00091,001716.6424,08,2022,39,2820,1
01,00091,002538.0310,08,2022,36,"    ",3
01,00091,002986.7414,08,2022,09,"    "," "
01,00091,003326.3437,08,2022,02,"    "," "
01,00092,001046.6483,08,2022,75,2820,1
01,00092,001046.6483,08,2022,73,2820,1
01,00092,001539.0164,08,2022,51,2820,1
01,00092,001875.0665,08,2022,16,"    ",3
01,00092,003326.3437,08,2022,14,"    "," "
01,00093,001135.0224,08,2022,69,2820,1
01,00093,001070.4573,08,2022,63,2820,1
01,00093,001654.2191,08,2022,45,2812,1
01,00093,001716.6424,08,2022,38,"    "," "
01,00094,001070.4573,08,2022,63,2820,1
01,00094,001641.0878,08,2022,22,2820,1
01,00095,001654.2191,08,2022,53,2820,1
01,00095,001539.0164,08,2022,52,2820,1
01,00096,001716.6424,08,2022,39,2820,1
01,00096,002538.0310,08,2022,36,2820,1
01,00096,001641.0878,08,2022,22,"    ",3
01,00096,002986.7414,08,2022,06,"    "," "
01,00097,001770.5901,08,2022,33,2820,1
01,00097,001961.2411,08,2022,29,"    ",3
01,00097,002986.7414,08,2022,11,"    "," "
01,00097,003326.3437,08,2022,06,"    "," "
01,00098,001070.4573,08,2022,62,2820,1
01,00098,001770.5901,08,2022,31,2820,1
01,00099,001135.0224,08,2022,67,2820,1
01,00099,001046.6483,08,2022,67,"    ",3
01,00099,001716.6424,08,2022,35,2820,1
01,00099,001770.5901,08,2022,30,2820,1
01,00100,001798.3699,08,2022,64,2820,1
01,00100,001070.4573,08,2022,64,2820,1
01,00100,001770.5901,08,2022,31,2820,1
01,00100,001875.0665,08,2022,23,2820,1
01,00100,002986.7414,08,2022,00,"    "," "
01,00101,002084.5216,08,2022,46,2912,1
01,00101,001293.8684,08,2022,46,2912,1
01,00101,001556.2896,08,2022,16,"    ",3
01,00101,001996.9971,08,2022,13,"    "," "
01,00102,001441.1852,08,2022,75,"    ",3
01,00103,001279.8480,08,2022,59,2912,1
01,00104,002084.5216,08,2022,52,2912,1
01,00104,001293.8684,08,2022,51,"    ",3
01,00104,001556.2896,08,2022,24,2912,1
01,00104,001556.2896,08,2022,19,"    ",3
01,00105,002084.5216,08,2022,48,2903,1
01,00105,001293.8684,08,2022,45,"    ",3
01,00105,002002.1941,08,2022,27,"    ",2
01,00105,002006.5601,08,2022,21,2912,1
01,00105,002006.5601,08,2022,18,"    ",3
01,00105,002006.5601,08,2022,16,"    ",3
01,00106,002084.5216,08,2022,52,2912,1
01,00106,001293.8684,08,2022,54,2912,1
01,00106,002002.1941,08,2022,28,2912,1
01,00107,001279.8480,08,2022,63,"    ",2
01,00107,001935.0310,08,2022,63,2912,1
01,00107,001805.1015,08,2022,42,2912,1
01,00107,001805.1015,08,2022,39,2912,1
01,00107,002006.5601,08,2022,16,"    ",3
01,00107,001996.9971,08,2022,13,"    "," "
01,00107,002609.2860,08,2022,06,"    "," "
01,00108,002084.5216,08,2022,49,2912,1
01,00108,001293.8684,08,2022,53,2912,1
01,00108,002463.5196,08,2022,26,2912,1
01,00108,002463.5196,08,2022,26,2912,1
01,00108,002609.2860,08,2022,05,"    "," "
01,00109,001293.8684,08,2022,48,"    ",3
01,00109,002002.1941,08,2022,27,2912,1
01,00109,002463.5196,08,2022,25,2903,1
01,00109,001556.2896,08,2022,22,"    ",3
01,00110,001279.8480,08,2022,60,2912,1
01,00110,001935.0310,08,2022,61,2912,1
01,00110,002006.5601,08,2022,23,"    ",3
01,00111,001141.0233,08,2022,69,"    ",3
01,00111,001441.1852,08,2022,68,"    ",3
01,00112,002084.5216,08,2022,47,2912,1
01,00112,002215.1383,08,2022,39,"    ",3
01,00112,001556.2896,08,2022,18,"    ",3
01,00112,002609.2860,08,2022,12,"    "," "
01,00113,002002.1941,08,2022,31,2912,1
01,00113,002006.5601,08,2022,22,"    ",3
01,00113,001996.9971,08,2022,07,"    "," "
01,00114,001141.0233,08,2022,69,2912,1
01,00114,001441.1852,08,2022,74,2912,1
01,00114,002002.1941,08,2022,30,2912,1
01,00115,001805.1015,08,2022,44,2912,1
01,00115,001556.2896,08,2022,19,2912,1
01,00115,002006.5601,08,2022,17,"    ",3
01,00115,001556.2896,08,2022,15,"    ",3
01,00115,002609.2860,08,2022,13,"    "," "
01,00115,002609.2860,08,2022,08,"    "," "
01,00116,001935.0310,08,2022,63,2912,1
01,00116,001996.9971,08,2022,12,"    "," "
01,00117,001141.0233,08,2022,87,2912,1
01,00117,001441.1852,08,2022,87,2912,1
01,00118,002084.5216,08,2022,52,2912,1
01,00118,001293.8684,08,2022,48,"    ",3
01,00119,001141.0233,08,2022,65,2912,1
01,00119,002002.1941,08,2022,27,2912,1
01,00119,001556.2896,08,2022,21,2912,1
01,00119,001556.2896,08,2022,18,2912,1
01,00119,001996.9971,08,2022,14,"    "," "
01,00120,001279.8480,08,2022,61,2912,1
01,00121,001805.1015,08,2022,36,2912,1
01,00121,002463.5196,08,2022,33,"    ",3
01,00121,001996.9971,08,2022,12,"    "," "
01,00121,001996.9971,08,2022,10,"    "," "
01,00121,002609.2860,08,2022,07,"    "," "
01,00122,001279.8480,08,2022,59,2912,1
01,00123,001805.1015,08,2022,43,2912,1
01,00123,002215.1383,08,2022,44,"    ",3
01,00123,001996.9971,08,2022,10,"    "," "
01,00124,001381.2993,08,2022,56,2913,1
01,00124,002088.4176,08,2022,59,2913,1
01,00124,002160.9046,08,2022,32,2913,1
01,00124,002658.7986,08,2022,32,2913,1
01,00124,002155.2957,08,2022,05,"    "," "
01,00124,001555.4254,08,2022,95,"    ",3
01,00124,002088.4176,08,2022,63,2913,1
01,00125,001231.4702,08,2022,74,2913,1
01,00125,001555.4254,08,2022,70,"    ",2
01,00125,001679.6539,08,2022,15,"    ",3
01,00126,001555.4254,08,2022,67,2913,1
01,00126,002249.7580,08,2022,50,2913,1
01,00126,002155.2957,08,2022,08,"    "," "
01,00127,001231.4702,08,2022,67,2913,1
01,00127,002088.4176,08,2022,60,2913,1
01,00127,002160.9046,08,2022,29,2913,1
01,00127,001679.6539,08,2022,22,2913,1
01,00128,002390.7284,08,2022,38,2913,1
01,00128,002816.1196,08,2022,07,"    "," "
01,00129,001948.1888,08,2022,36,2913,1
01,00129,002155.2957,08,2022,09,"    "," "
01,00129,002155.2957,08,2022,07,"    "," "
01,00130,001555.4254,08,2022,91,"    ",3
01,00130,002160.9046,08,2022,34,2913,1
01,00131,001231.4702,08,2022,71,"    ",3
01,00131,001555.4254,08,2022,69,2913,1
01,00131,001679.6539,08,2022,18,"    ",3
01,00132,002165.6166,08,2022,22,"    ",3
01,00132,002165.6166,08,2022,20,"    ",3
01,00132,001948.1888,08,2022,42,"    "," "
01,00132,002390.7284,08,2022,43,"    "," "
01,00133,001303.3357,08,2022,52,"    ",3
01,00134,001303.3357,08,2022,53,2919,1
01,00134,002016.8443,08,2022,27,"    ",3
01,00134,002481.5454,08,2022,30,2919,1
01,00135,002099.7742,08,2022,51,2919,1
01,00135,001303.3357,08,2022,49,2919,1
01,00135,002021.2422,08,2022,22,"    ",3
01,00136,001149.3723,08,2022,75,2919,1
01,00136,001451.7304,08,2022,76,2919,1
01,00137,002099.7742,08,2022,47,2919,1
01,00137,001303.3357,08,2022,46,2919,1
01,00137,002021.2422,08,2022,24,"    ",2
01,00137,001567.6770,08,2022,22,"    ",3
01,00138,002016.8443,08,2022,34,2921,1
01,00138,002481.5454,08,2022,27,"    ",3
01,00138,002011.6093,08,2022,07,"    "," "
01,00138,002011.6093,08,2022,01,"    "," "
01,00139,001451.7304,08,2022,68,"    ",3
01,00139,002016.8443,08,2022,30,"    ",2
01,00139,002016.8443,08,2022,28,2934,1
01,00140,001289.2127,08,2022,55,2919,1
01,00140,001303.3357,08,2022,54,"    ",3
01,00140,002016.8443,08,2022,27,2903,1
01,00140,001567.6770,08,2022,24,2920,1
01,00141,001149.3723,08,2022,70,"    ",3
01,00142,002099.7742,08,2022,53,"    ",2
01,00142,001303.3357,08,2022,53,"    ",3
01,00142,002016.8443,08,2022,27,"    ",2
01,00143,002099.7742,08,2022,54,"    ",3
01,00143,001303.3357,08,2022,53,2919,1
01,00143,002016.8443,08,2022,26,2919,1
01,00143,002021.2422,08,2022,24,2903,1
01,00144,001289.2127,08,2022,61,2919,1
01,00144,001303.3357,08,2022,54,"    ",3
01,00144,002481.5454,08,2022,29,"    ",2
01,00144,002481.5454,08,2022,27,"    ",2
01,00144,001567.6770,08,2022,20,"    ",3
01,00145,002099.7742,08,2022,46,2919,1
01,00145,002231.3466,08,2022,39,"    ",3
01,00145,002628.3783,08,2022,07,"    "," "
01,00146,001149.3723,08,2022,69,2919,1
01,00146,001451.7304,08,2022,67,2919,1
01,00146,002628.3783,08,2022,07,"    "," "
01,00147,001303.3357,08,2022,48,"    ",3
01,00147,002021.2422,08,2022,21,"    ",3
01,00148,001311.0637,08,2022,64,2925,1
01,00149,001168.8531,08,2022,73,"    ",3
01,00150,002269.1660,08,2022,36,"    ",3
01,00150,002055.5005,08,2022,15,"    ",3
01,00150,002045.7044,08,2022,08,"    "," "
01,00150,001849.1284,08,2022,36,"    "," "
01,00151,001168.8531,08,2022,65,"    ",2
01,00151,001982.2268,08,2022,61,"    ",2
01,00151,002055.5005,08,2022,22,"    ",3
01,00152,001168.8531,08,2022,67,"    ",2
01,00152,001476.3360,08,2022,68,"    ",3
01,00152,002051.0281,08,2022,29,2924,1
01,00152,002055.5005,08,2022,23,2906,1
01,00152,002672.9270,08,2022,06,"    "," "
01,00152,002672.9270,08,2022,04,"    "," "
01,00153,001849.1284,08,2022,41,2925,1
01,00153,002269.1660,08,2022,41,"    ",3
01,00153,001594.2478,08,2022,15,"    ",3
01,00153,002672.9270,08,2022,14,"    "," "
01,00153,002672.9270,08,2022,13,"    "," "
01,00154,001849.1284,08,2022,42,2906,1
01,00154,002269.1660,08,2022,41,2906,1
01,00154,001594.2478,08,2022,19,2906,1
01,00154,002672.9270,08,2022,14,"    "," "
01,00155,001311.0637,08,2022,62,2925,1
01,00155,001476.3360,08,2022,73,"    ",3
01,00156,001476.3360,08,2022,87,"    ",3
01,00156,001325.4261,08,2022,48,2925,1
01,00156,001476.3360,08,2022,67,2925,1
01,00156,001311.0637,08,2022,61,2925,1
01,00157,001311.0637,08,2022,64,2925,1
01,00157,001982.2268,08,2022,62,"    ",3
01,00157,001849.1284,08,2022,37,2906,1
01,00157,002055.5005,08,2022,24,"    ",3
01,00157,001594.2478,08,2022,20,"    ",3
01,00157,001594.2478,08,2022,18,"    ",3
01,00157,002051.0281,08,2022,32,2906,1
01,00157,002045.7044,08,2022,01,"    "," "
01,00157,002523.6054,08,2022,27,"    "," "
01,00158,001311.0637,08,2022,61,"    ",3
01,00158,001982.2268,08,2022,56,"    ",3
01,00158,002523.6054,08,2022,25,2906,1
01,00158,001594.2478,08,2022,18,"    ",3
01,00159,002135.3635,08,2022,47,2925,1
01,00159,001325.4261,08,2022,47,"    "," "
01,00160,001168.8531,08,2022,71,2925,1
01,00160,002055.5005,08,2022,15,2925,1
01,00160,002045.7044,08,2022,07,"    "," "
01,00161,001481.7637,08,2022,77,"    ",3
01,00161,002058.5686,08,2022,30,"    ",2
01,00161,002058.5686,08,2022,29,2928,1
01,00162,001315.8838,08,2022,56,2928,1
01,00162,001330.2990,08,2022,54,2928,1
01,00162,001600.1090,08,2022,16,"    ",3
01,00162,002053.2253,08,2022,13,"    "," "
01,00163,001855.9266,08,2022,44,2912,1
01,00163,001330.2990,08,2022,45,2928,1
01,00163,001600.1090,08,2022,22,2912,1
01,00163,001600.1090,08,2022,22,2912,1
01,00163,001600.1090,08,2022,20,2912,1
01,00163,001600.1090,08,2022,19,"    ",3
01,00164,001330.2990,08,2022,47,"    ",3
01,00164,002053.2253,08,2022,12,"    "," "
01,00165,001173.1504,08,2022,72,"    ",3
01,00166,001481.7637,08,2022,74,"    ",3
01,00166,002143.2141,08,2022,46,2928,1
01,00166,002143.2141,08,2022,47,2928,1
01,00167,001315.8838,08,2022,60,2928,1
01,00167,001330.2990,08,2022,45,2928,1
01,00168,002277.5085,08,2022,40,2928,1
01,00168,001600.1090,08,2022,18,"    ",3
01,00168,002682.7540,08,2022,14,"    "," "
01,00168,002053.2253,08,2022,10,"    "," "
01,00169,001173.1504,08,2022,84,"    ",3
01,00169,001481.7637,08,2022,81,"    ",3
01,00169,001855.9266,08,2022,43,2928,1
01,00169,002277.5085,08,2022,40,2928,1
01,00169,001600.1090,08,2022,17,"    ",3
01,00169,002063.0575,08,2022,15,"    ",3
01,00169,002053.2253,08,2022,09,"    "," "
01,00170,002058.5686,08,2022,33,2928,1
01,00170,002532.8834,08,2022,32,"    ",3
01,00170,002053.2253,08,2022,10,"    "," "
01,00170,002532.8834,08,2022,30,2928,1
01,00171,001173.1504,08,2022,69,2928,1
01,00171,001481.7637,08,2022,68,"    ",3
01,00171,001855.9266,08,2022,38,2920,1
01,00171,002277.5085,08,2022,36,2928,1
01,00171,002053.2253,08,2022,13,"    "," "
01,00171,002277.5085,08,2022,36,2928,1
01,00171,002682.7540,08,2022,00,"    "," "
01,00171,001855.9266,08,2022,37,2928,1
01,00171,002682.7540,08,2022,07,"    "," "
01,00171,002682.7540,08,2022,04,"    "," "
01,00171,002532.8834,08,2022,29,"    ",3
01,00172,001315.8838,08,2022,61,2928,1
