Region,"Household Unique Sequential Number","Final Weight Based on Projection (provincial projections)","Survey Month","Survey Year","C05-Age as of Last Birthday","C11 - Location of Work (Province, Municipality)","New Employment Criteria (jul 05, 2005)"
01,00027,001187.0768,03,2023,45,2812,1
01,00027,002077.1589,03,2023,23,2812,1
01,00027,002077.1589,03,2023,22,"    ",3
01,00027,002077.1589,03,2023,20,"    ",3
01,00027,001966.5950,03,2023,14,"    "," "
01,00027,001966.5950,03,2023,05,"    "," "
01,00028,000995.5159,03,2023,76,"    ",3
01,00029,002077.1589,03,2023,18,"    ",3
01,00029,002077.1589,03,2023,16,"    ",3
01,00029,001953.8473,03,2023,44,"    "," "
01,00030,000995.5159,03,2023,75,"    ",3
01,00031,001136.9918,03,2023,85,"    ",3
01,00031,000909.0695,03,2023,84,"    ",3
01,00031,001220.3701,03,2023,59,2812,1
01,00031,001083.9960,03,2023,54,2812,1
01,00031,001659.0670,03,2023,26,2812,1
01,00031,001659.0670,03,2023,34,2812,1
01,00031,001527.6684,03,2023,33,2812,1
01,00032,001220.3701,03,2023,58,"    ",3
01,00032,001391.5919,03,2023,55,2812,1
01,00032,001896.7872,03,2023,21,"    ",3
01,00032,001896.7872,03,2023,23,2812,1
01,00033,001220.3701,03,2023,61,2812,1
01,00033,001391.5919,03,2023,59,"    ",3
01,00033,001775.0736,03,2023,36,2812,1
01,00033,001784.1834,03,2023,36,2812,1
01,00033,001795.8242,03,2023,05,"    "," "
01,00033,001795.8242,03,2023,02,"    "," "
01,00034,000909.0695,03,2023,81,"    ",3
01,00034,001323.7779,03,2023,45,2817,1
01,00034,001083.9960,03,2023,46,"    ",3
01,00034,001896.7872,03,2023,16,"    ",3
01,00034,001799.7982,03,2023,11,"    "," "
01,00035,000909.0695,03,2023,70,"    ",3
01,00035,001323.7779,03,2023,45,2809,1
01,00035,001083.9960,03,2023,45,2812,1
01,00035,001896.7872,03,2023,20,"    ",3
01,00035,001527.6684,03,2023,27,2813,1
01,00035,001795.8242,03,2023,08,"    "," "
01,00035,001795.8242,03,2023,05,"    "," "
01,00035,001795.8242,03,2023,03,"    "," "
01,00035,001799.7982,03,2023,00,"    "," "
01,00036,001775.0736,03,2023,44,"    ",3
01,00036,001784.1834,03,2023,42,2812,1
01,00036,001321.2742,03,2023,20,2812,1
01,00036,001321.2742,03,2023,18,2812,1
01,00036,001795.8242,03,2023,11,"    "," "
01,00037,001136.9918,03,2023,78,"    ",3
01,00037,000909.0695,03,2023,75,"    ",3
01,00037,001784.1834,03,2023,44,2812,1
01,00037,001321.2742,03,2023,20,"    ",3
01,00037,001321.2742,03,2023,18,"    ",3
01,00038,001775.0736,03,2023,40,2820,1
01,00039,001323.7779,03,2023,54,2812,1
01,00039,001391.5919,03,2023,62,2812,1
01,00039,001321.2742,03,2023,22,"    ",3
01,00040,000909.0695,03,2023,66,"    ",3
01,00040,001527.6684,03,2023,25,"    ",3
01,00040,001775.0736,03,2023,40,2812,1
01,00041,000909.0695,03,2023,74,2812,1
01,00042,000909.0695,03,2023,65,"    ",3
01,00042,001136.9918,03,2023,66,2812,1
01,00042,001391.5919,03,2023,59,2812,1
01,00042,001527.6684,03,2023,30,2812,1
01,00043,001896.7872,03,2023,20,"    ",3
01,00044,001323.7779,03,2023,46,2812,1
01,00044,001083.9960,03,2023,45,2812,1
01,00044,001896.7872,03,2023,16,"    ",3
01,00045,001220.3701,03,2023,63,"    ",3
01,00045,001391.5919,03,2023,61,2812,1
01,00045,001659.0670,03,2023,30,"    "," "
01,00045,001527.6684,03,2023,29,2812,1
01,00045,001799.7982,03,2023,01,"    "," "
01,00045,001659.0670,03,2023,29,2812,1
01,00045,001527.6684,03,2023,26,2812,1
01,00045,001799.7982,03,2023,04,"    "," "
01,00045,001799.7982,03,2023,02,"    "," "
01,00046,001775.0736,03,2023,40,2812,1
01,00046,001784.1834,03,2023,38,2812,1
01,00047,001527.6684,03,2023,26,"    ",3
01,00047,001083.9960,03,2023,52,2812,1
01,00048,001083.9960,03,2023,46,2812,1
01,00048,001659.0670,03,2023,27,2812,1
01,00048,001659.0670,03,2023,25,2812,1
01,00048,001321.2742,03,2023,24,2817,1
01,00049,001136.9918,03,2023,83,"    ",3
01,00049,000909.0695,03,2023,86,"    ",3
01,00049,001083.9960,03,2023,50,2812,1
01,00050,001323.7779,03,2023,48,2812,1
01,00050,001083.9960,03,2023,47,2812,1
01,00050,001321.2742,03,2023,17,"    ",3
01,00050,001896.7872,03,2023,16,"    ",3
01,00050,001799.7982,03,2023,05,"    "," "
01,00051,001775.0736,03,2023,39,2812,1
01,00051,001784.1834,03,2023,37,"    ",3
01,00051,001321.2742,03,2023,17,"    ",3
01,00051,001795.8242,03,2023,11,"    "," "
01,00051,001795.8242,03,2023,08,"    "," "
01,00051,001795.8242,03,2023,08,"    "," "
01,00052,001323.7779,03,2023,45,2812,1
01,00052,001784.1834,03,2023,36,"    ",3
01,00052,001799.7982,03,2023,12,"    "," "
01,00052,001795.8242,03,2023,10,"    "," "
01,00052,001775.0736,03,2023,38,2812,1
01,00053,001784.1834,03,2023,35,2812,1
01,00053,001775.0736,03,2023,39,"    "," "
01,00053,001795.8242,03,2023,12,"    "," "
01,00053,001799.7982,03,2023,09,"    "," "
01,00054,001136.9918,03,2023,69,"    ",3
01,00054,000909.0695,03,2023,73,"    ",3
01,00054,001659.0670,03,2023,32,2805,1
01,00055,001321.2742,03,2023,20,"    ",3
01,00055,001321.2742,03,2023,17,"    ",3
01,00055,001321.2742,03,2023,17,"    ",3
01,00056,001083.9960,03,2023,45,"    ",3
01,00056,001659.0670,03,2023,26,2812,1
01,00056,001321.2742,03,2023,24,2808,1
01,00056,001795.8242,03,2023,04,"    "," "
01,00056,001527.6684,03,2023,29,2820,1
01,00057,001220.3701,03,2023,56,2812,1
01,00057,001083.9960,03,2023,54,2812,1
01,00057,001321.2742,03,2023,19,"    ",3
01,00057,001795.8242,03,2023,10,"    "," "
01,00057,001321.2742,03,2023,19,"    ",3
01,00058,000909.0695,03,2023,74,"    ",3
01,00059,001328.7650,03,2023,56,2819,1
01,00059,001515.1949,03,2023,63,2819,1
01,00059,001806.4275,03,2023,33,2819,1
01,00059,001955.3316,03,2023,11,"    "," "
01,00060,001237.9809,03,2023,72,2819,1
01,00060,001515.1949,03,2023,61,2819,1
01,00060,001932.7380,03,2023,39,2819,1
01,00060,001942.6569,03,2023,39,2819,1
01,00060,001438.6316,03,2023,20,"    ",3
01,00060,001959.6587,03,2023,09,"    "," "
01,00060,001955.3316,03,2023,08,"    "," "
01,00060,001959.6587,03,2023,01,"    "," "
01,00061,001237.9809,03,2023,71,2819,1
01,00061,000989.8142,03,2023,70,"    ",3
01,00061,001932.7380,03,2023,41,2819,1
01,00061,001942.6569,03,2023,42,"    "," "
01,00061,001959.6587,03,2023,09,"    "," "
01,00062,001237.9809,03,2023,78,2819,1
01,00062,000989.8142,03,2023,72,2819,1
01,00062,001663.3580,03,2023,33,2819,1
01,00063,001237.9809,03,2023,73,2819,1
01,00063,000989.8142,03,2023,73,2819,1
01,00064,000989.8142,03,2023,75,2819,1
01,00064,001180.2780,03,2023,48,2819,1
01,00064,001806.4275,03,2023,28,2811,1
01,00065,001328.7650,03,2023,63,2819,1
01,00065,001328.7650,03,2023,58,2819,1
01,00065,001515.1949,03,2023,60,2819,1
01,00066,001806.4275,03,2023,34,2819,1
01,00066,001663.3580,03,2023,31,2819,1
01,00066,001959.6587,03,2023,10,"    "," "
01,00066,001959.6587,03,2023,01,"    "," "
01,00067,001441.3576,03,2023,52,2819,1
01,00067,001942.6569,03,2023,38,2819,1
01,00067,001959.6587,03,2023,12,2819," "
01,00067,001955.3316,03,2023,10,"    "," "
01,00067,001955.3316,03,2023,03,"    "," "
01,00068,001911.3064,03,2023,41,2821,1
01,00068,001921.1153,03,2023,41,2821,1
01,00068,002042.3612,03,2023,19,2821,1
01,00068,001422.6790,03,2023,18,2821,1
01,00068,001937.9286,03,2023,09,"    "," "
01,00069,001224.2533,03,2023,68,2821,1
01,00069,000978.8385,03,2023,66,2821,1
01,00069,001644.9135,03,2023,32,2805,1
01,00070,001425.3748,03,2023,49,2820,1
01,00070,001167.1902,03,2023,50,2821,1
01,00070,001644.9135,03,2023,28,2821,1
01,00070,001422.6790,03,2023,22,2821,1
01,00071,001314.0307,03,2023,58,2821,1
01,00071,001422.6790,03,2023,24,2821,1
01,00071,001422.6790,03,2023,16,2821,1
01,00072,001314.0307,03,2023,61,2821,1
01,00072,001498.3933,03,2023,58,2821,1
01,00072,001911.3064,03,2023,36,2821,1
01,00072,002042.3612,03,2023,24,2821,1
01,00072,001937.9286,03,2023,04,"    "," "
01,00073,001911.3064,03,2023,36,2821,1
01,00073,001644.9135,03,2023,33,2821,1
01,00073,001937.9286,03,2023,14,2821," "
01,00073,001933.6495,03,2023,12,2821," "
01,00073,001933.6495,03,2023,01,"    "," "
01,00074,001911.3064,03,2023,41,2812,1
01,00074,001921.1153,03,2023,38,2821,1
01,00074,002042.3612,03,2023,17,2821,1
01,00074,001422.6790,03,2023,16,2821,1
01,00074,001933.6495,03,2023,04,"    "," "
01,00075,001314.0307,03,2023,57,"    ",3
01,00076,001224.2533,03,2023,78,"    ",3
01,00076,000978.8385,03,2023,79,"    ",3
01,00076,001425.3748,03,2023,45,2821,1
01,00077,001425.3748,03,2023,49,2821,1
01,00077,001167.1902,03,2023,47,2821,1
01,00077,001933.6495,03,2023,07,"    "," "
01,00078,000978.8385,03,2023,83,"    ",3
01,00078,001224.2533,03,2023,65,2821,1
01,00079,001224.2533,03,2023,83,2821,1
01,00079,000978.8385,03,2023,79,2821,1
01,00079,001422.6790,03,2023,23,2821,1
01,00080,000978.8385,03,2023,69,2821,1
01,00080,001937.9286,03,2023,14,"    "," "
01,00080,001422.6790,03,2023,22,2821,1
01,00080,001422.6790,03,2023,22,1522,1
01,00081,001786.3966,03,2023,27,2812,1
01,00081,001644.9135,03,2023,25,"    ",3
01,00081,001937.9286,03,2023,03,"    "," "
01,00082,001425.3748,03,2023,49,2821,1
01,00082,001167.1902,03,2023,46,2821,1
01,00082,001422.6790,03,2023,19,2821,1
01,00082,001933.6495,03,2023,03,"    "," "
01,00082,000978.8385,03,2023,74,2821,1
01,00083,001425.3748,03,2023,54,2812,1
01,00084,000978.8385,03,2023,77,2821,1
01,00084,001921.1153,03,2023,38,2821,1
01,00085,001208.5290,03,2023,75,2823,1
01,00085,001896.4405,03,2023,37,2823,1
01,00085,001404.4060,03,2023,18,2823,1
01,00085,002016.1290,03,2023,15,"    ",3
01,00085,001913.0378,03,2023,12,"    "," "
01,00085,001886.7575,03,2023,42,"    "," "
01,00086,001623.7861,03,2023,33,2823,1
01,00086,001404.4060,03,2023,18,"    ",3
01,00087,001297.1532,03,2023,57,2823,1
01,00087,001623.7861,03,2023,25,2812,1
01,00087,002016.1290,03,2023,23,2812,1
01,00088,001152.1988,03,2023,47,2823,1
01,00088,001886.7575,03,2023,38,2823,1
01,00088,001623.7861,03,2023,27,"    ",3
01,00088,001908.8137,03,2023,05,"    "," "
01,00088,001913.0378,03,2023,01,"    "," "
01,00089,001479.1479,03,2023,63,2823,1
01,00090,001407.0673,03,2023,47,2823,1
01,00090,001152.1988,03,2023,50,2823,1
01,00091,001407.0673,03,2023,52,2823,1
01,00091,001152.1988,03,2023,47,2823,1
01,00091,001404.4060,03,2023,18,2823,1
01,00091,001623.7861,03,2023,29,2823,1
01,00091,001913.0378,03,2023,08,"    "," "
01,00091,000966.2662,03,2023,88,"    ",3
01,00091,001763.4520,03,2023,30,"    "," "
01,00092,001407.0673,03,2023,45,2823,1
01,00092,001896.4405,03,2023,36,2823,1
01,00092,001404.4060,03,2023,15,2823,1
01,00092,001908.8137,03,2023,12,2823," "
01,00092,001886.7575,03,2023,43,2820,1
01,00093,000966.2662,03,2023,78,"    ",3
01,00094,000966.2662,03,2023,81,2823,1
01,00094,001886.7575,03,2023,41,2823,1
01,00095,000966.2662,03,2023,69,2823,1
01,00096,001886.7575,03,2023,44,2823,1
01,00096,001623.7861,03,2023,30,2823,1
01,00096,000966.2662,03,2023,65,2823,1
01,00097,001297.1532,03,2023,58,2823,1
01,00097,001479.1479,03,2023,57,2823,1
01,00098,001407.0673,03,2023,54,2823,1
01,00098,001479.1479,03,2023,55,2823,1
01,00098,001623.7861,03,2023,31,"    "," "
01,00098,001763.4520,03,2023,25,"    "," "
01,00099,001297.1532,03,2023,55,2823,1
01,00099,001152.1988,03,2023,45,2823,1
01,00099,001763.4520,03,2023,26,2812,1
01,00099,001404.4060,03,2023,22,2823,1
01,00099,001913.0378,03,2023,05,"    "," "
01,00099,001908.8137,03,2023,01,"    "," "
01,00100,001152.1988,03,2023,51,2823,1
01,00100,001908.8137,03,2023,11,"    "," "
01,00101,001886.7575,03,2023,35,"    ",3
01,00101,001896.4405,03,2023,36,2820,1
01,00101,001404.4060,03,2023,15,"    ",3
01,00101,001913.0378,03,2023,11,"    "," "
01,00101,001913.0378,03,2023,04,"    "," "
01,00101,001479.1479,03,2023,64,"    ",3
01,00102,001297.1532,03,2023,61,2823,1
01,00102,001479.1479,03,2023,62,"    ",3
01,00102,001896.4405,03,2023,38,2823,1
01,00102,001908.8137,03,2023,04,"    "," "
01,00102,001896.4405,03,2023,35,2823,1
01,00102,001913.0378,03,2023,14,"    "," "
01,00102,001908.8137,03,2023,10,"    "," "
01,00103,000966.2662,03,2023,78,"    ",3
01,00104,001407.0673,03,2023,46,2823,1
01,00104,001152.1988,03,2023,46,2823,1
01,00104,001404.4060,03,2023,15,2823,1
01,00104,001886.7575,03,2023,44,"    ",3
01,00105,001580.8102,03,2023,91,"    ",3
01,00105,001434.4500,03,2023,31,2910,1
01,00105,002171.1594,03,2023,26,"    ",3
01,00105,002119.9035,03,2023,02,"    "," "
01,00106,001165.6139,03,2023,67,2910,1
01,00106,002171.1594,03,2023,25,"    ",3
01,00106,001434.4500,03,2023,29,"    ",3
01,00106,002171.1594,03,2023,31,2910,1
01,00106,002119.9035,03,2023,09,"    "," "
01,00106,002936.5214,03,2023,01,"    "," "
01,00107,001686.7970,03,2023,47,2910,1
01,00107,002071.5405,03,2023,42,2910,1
01,00107,001959.4300,03,2023,22,2910,1
01,00107,001959.4300,03,2023,17,"    ",3
01,00107,002119.9035,03,2023,10,"    "," "
01,00108,002177.4122,03,2023,61,2910,1
01,00108,001568.6686,03,2023,59,"    ",3
01,00108,001361.8084,03,2023,24,2910,1
01,00108,002119.9035,03,2023,13,"    "," "
01,00108,002171.1594,03,2023,34,"    "," "
01,00108,002119.9035,03,2023,13,"    "," "
01,00108,002936.5214,03,2023,05,"    "," "
01,00109,001673.9966,03,2023,51,"    ",3
01,00109,001434.4500,03,2023,28,0109,1
01,00109,001434.4500,03,2023,26,1102,1
01,00109,001959.4300,03,2023,23,"    ",3
01,00109,001165.6139,03,2023,87,"    ",3
01,00110,001580.8102,03,2023,66,2910,1
01,00110,001165.6139,03,2023,66,"    ",3
01,00110,001686.7970,03,2023,45,2812,1
01,00110,002071.5405,03,2023,41,2910,1
01,00110,002936.5214,03,2023,14,"    "," "
01,00110,002936.5214,03,2023,12,"    "," "
01,00110,002936.5214,03,2023,06,"    "," "
01,00111,001686.7970,03,2023,47,2910,1
01,00111,001361.8084,03,2023,15,2910,1
01,00111,001165.6139,03,2023,80,"    ",3
01,00112,001673.9966,03,2023,54,2910,1
01,00112,002171.1594,03,2023,32,"    ",3
01,00112,001434.4500,03,2023,30,2910,1
01,00112,001434.4500,03,2023,28,2910,1
01,00112,001361.8084,03,2023,22,2910,1
01,00112,001361.8084,03,2023,15,2910,1
01,00113,001686.7970,03,2023,52,2910,1
01,00113,001673.9966,03,2023,50,"    ",3
01,00113,001959.4300,03,2023,17,"    ",3
01,00113,001959.4300,03,2023,15,"    ",3
01,00113,002312.7889,03,2023,41,2910,1
01,00114,001142.3016,03,2023,86,"    ",3
01,00115,001653.0611,03,2023,52,2922,1
01,00115,001640.5167,03,2023,47,2906,1
01,00115,002877.7909,03,2023,09,"    "," "
01,00115,001334.5722,03,2023,19,"    ",3
01,00116,001142.3016,03,2023,70,"    ",3
01,00116,002266.5330,03,2023,40,"    "," "
01,00116,002030.1097,03,2023,40,"    "," "
01,00116,002877.7909,03,2023,12,"    "," "
01,00116,002077.5054,03,2023,07,"    "," "
01,00116,002030.1097,03,2023,35,"    "," "
01,00117,001549.1939,03,2023,74,2922,1
01,00117,001142.3016,03,2023,76,2922,1
01,00118,001142.3016,03,2023,65,"    ",3
01,00118,002030.1097,03,2023,35,"    "," "
01,00119,001142.3016,03,2023,71,"    ",3
01,00120,002030.1097,03,2023,44,2922,1
01,00120,001334.5722,03,2023,22,"    ",3
01,00120,001334.5722,03,2023,17,"    ",3
01,00121,002266.5330,03,2023,36,2922,1
01,00121,002127.7362,03,2023,33,"    ",3
01,00122,002133.8639,03,2023,63,2922,1
01,00122,001537.2952,03,2023,61,2922,1
01,00123,001405.7609,03,2023,33,2922,1
01,00123,002127.7362,03,2023,33,"    ",3
01,00123,002877.7909,03,2023,04,"    "," "
01,00123,002877.7909,03,2023,02,"    "," "
01,00123,002077.5054,03,2023,01,"    "," "
01,00124,001549.1939,03,2023,72,2922,1
01,00124,001537.2952,03,2023,62,2922,1
01,00124,002266.5330,03,2023,36,"    ",2
01,00124,001334.5722,03,2023,15,"    ",3
01,00124,002877.7909,03,2023,12,"    "," "
01,00124,002077.5054,03,2023,06,"    "," "
01,00124,001405.7609,03,2023,31,"    "," "
01,00125,002266.5330,03,2023,42,2922,1
01,00125,002030.1097,03,2023,41,2922,1
01,00125,001920.2413,03,2023,16,"    ",3
01,00125,002077.5054,03,2023,14,"    "," "
01,00126,002133.8639,03,2023,57,2922,1
01,00126,001640.5167,03,2023,54,2922,1
01,00126,001405.7609,03,2023,27,2922,1
01,00126,001653.0611,03,2023,45,"    ",3
01,00127,001653.0611,03,2023,53,2922,1
01,00127,001537.2952,03,2023,59,2922,1
01,00127,001405.7609,03,2023,25,2923,1
01,00128,001142.3016,03,2023,74,"    ",3
01,00128,002877.7909,03,2023,12,"    "," "
01,00128,002877.7909,03,2023,10,"    "," "
01,00129,001653.0611,03,2023,49,2922,1
01,00129,002127.7362,03,2023,30,2922,1
01,00130,001405.7609,03,2023,29,2922,1
01,00130,001920.2413,03,2023,23,2922,1
01,00130,002077.5054,03,2023,04,"    "," "
01,00130,001640.5167,03,2023,52,"    "," "
01,00131,001142.3016,03,2023,75,"    ",3
01,00131,001405.7609,03,2023,31,2914,1
01,00131,002127.7362,03,2023,30,"    ",3
01,00131,001640.5167,03,2023,49,2922,1
01,00131,002877.7909,03,2023,11,"    "," "
01,00132,001142.3016,03,2023,67,"    ",3
01,00132,001640.5167,03,2023,46,2922,1
01,00132,001334.5722,03,2023,23,"    ",3
01,00133,002133.8639,03,2023,56,2914,1
01,00133,001334.5722,03,2023,20,"    ",3
01,00133,001920.2413,03,2023,21,"    ",3
01,00134,001549.1939,03,2023,80,"    ",3
01,00134,001142.3016,03,2023,72,"    ",3
01,00135,001614.5624,03,2023,50,2903,1
01,00135,002078.1827,03,2023,31,2923,1
01,00135,002810.7692,03,2023,14,"    "," "
01,00135,002810.7692,03,2023,12,"    "," "
01,00135,002029.1217,03,2023,10,"    "," "
01,00135,002810.7692,03,2023,09,"    "," "
01,00136,002213.7471,03,2023,38,2912,1
01,00136,001982.8298,03,2023,36,"    ",3
01,00136,001303.4910,03,2023,17,"    ",3
01,00136,002029.1217,03,2023,14,"    "," "
01,00136,002029.1217,03,2023,00,"    "," "
01,00137,002084.1677,03,2023,59,2923,1
01,00137,001501.4926,03,2023,64,2923,1
01,00138,001513.1143,03,2023,65,2923,1
01,00138,001501.4926,03,2023,58,2923,1
01,00138,002213.7471,03,2023,37,2926,1
01,00138,001982.8298,03,2023,36,"    ",3
01,00138,002213.7471,03,2023,35,2923,1
01,00138,002078.1827,03,2023,34,2934,1
01,00138,002029.1217,03,2023,09,"    "," "
01,00138,002029.1217,03,2023,06,"    "," "
01,00139,002213.7471,03,2023,40,2923,1
01,00140,001115.6982,03,2023,91,"    ",3
01,00140,002084.1677,03,2023,60,"    ",2
01,00141,002213.7471,03,2023,40,"    ",3
01,00141,001982.8298,03,2023,41,"    "," "
01,00141,001303.4910,03,2023,19,2923,1
01,00141,002810.7692,03,2023,09,"    "," "
01,00141,002029.1217,03,2023,08,"    "," "
01,00142,001373.0217,03,2023,27,2903,1
01,00142,002078.1827,03,2023,30,2934,1
01,00142,002029.1217,03,2023,00,"    "," "
01,00142,001373.0217,03,2023,25,"    ",2
01,00143,001614.5624,03,2023,48,2923,1
01,00143,001602.3102,03,2023,45,"    ",3
01,00143,001875.5202,03,2023,23,"    ",2
01,00143,001303.4910,03,2023,19,"    ",3
01,00143,001875.5202,03,2023,18,"    ",3
01,00143,002810.7692,03,2023,02,"    "," "
01,00143,002029.1217,03,2023,00,"    "," "
01,00144,001115.6982,03,2023,72,"    ",3
01,00144,001115.6982,03,2023,67,"    ",3
01,00145,001513.1143,03,2023,68,2923,1
01,00145,001982.8298,03,2023,38,2923,1
01,00145,001303.4910,03,2023,16,"    ",3
01,00145,001303.4910,03,2023,22,"    ",3
01,00145,001303.4910,03,2023,18,"    ",3
01,00145,001115.6982,03,2023,65,"    "," "
01,00146,002084.1677,03,2023,57,2923,1
01,00146,001501.4926,03,2023,55,2923,1
01,00146,001875.5202,03,2023,23,2903,1
01,00146,001303.4910,03,2023,22,"    ",3
01,00147,001614.5624,03,2023,54,2923,1
01,00147,001602.3102,03,2023,52,2923,1
01,00147,001373.0217,03,2023,27,2923,1
01,00147,002078.1827,03,2023,25,"    ",2
01,00147,001373.0217,03,2023,25,2923,1
01,00147,002078.1827,03,2023,25,2923,1
01,00147,002029.1217,03,2023,03,"    "," "
01,00148,001602.3102,03,2023,51,2923,1
01,00148,001373.0217,03,2023,28,2923,1
01,00149,001373.0217,03,2023,26,2923,1
01,00149,002078.1827,03,2023,25,"    ",3
01,00149,002029.1217,03,2023,03,"    "," "
01,00150,002213.7471,03,2023,43,2923,1
01,00150,001982.8298,03,2023,43,2923,1
01,00150,001303.4910,03,2023,17,"    ",3
01,00150,001303.4910,03,2023,15,"    ",3
01,00150,001875.5202,03,2023,22,2934,1
01,00151,001614.5624,03,2023,47,2923,1
01,00151,001602.3102,03,2023,46,2923,1
01,00151,001875.5202,03,2023,22,2923,1
01,00151,001303.4910,03,2023,17,"    ",3
01,00151,002029.1217,03,2023,08,"    "," "
01,00152,001115.6982,03,2023,89,"    ",3
