Area_slug,Year,Value,variable,type,method,pi80_lo,pi80_hi,pi95_lo,pi95_hi
quezon,2018,142.0,WX_wet_days,history,ETS,,,,
quezon,2019,130.0,WX_wet_days,history,ETS,,,,
quezon,2020,141.0,WX_wet_days,history,ETS,,,,
quezon,2021,130.0,WX_wet_days,history,ETS,,,,
quezon,2022,148.0,WX_wet_days,history,ETS,,,,
quezon,2023,146.0,WX_wet_days,history,ETS,,,,
quezon,2024,145.68056288198886,WX_wet_days,forecast,ETS,145.64036800769478,145.72075775628295,145.61901448072604,145.7421112832517
quezon,2025,147.55180034858296,WX_wet_days,forecast,ETS,147.51160547428887,147.59199522287705,147.49025194732013,147.61334874984578
quezon,2026,149.44707348326546,WX_wet_days,forecast,ETS,149.40687860897137,149.48726835755954,149.38552508200263,149.50862188452828
quezon,2027,151.36669101934856,WX_wet_days,forecast,ETS,151.32649614505448,151.40688589364265,151.30514261808574,151.4282394206114
quezon,2028,153.31096565576127,WX_wet_days,forecast,ETS,153.27077078146718,153.35116053005535,153.24941725449844,153.3725140570241
quezon,2029,155.28021410798735,WX_wet_days,forecast,ETS,155.24001923369326,155.32040898228144,155.21866570672452,155.34176250925017
tanay rizal,2018,150.0,WX_wet_days,history,ETS,,,,
tanay rizal,2019,143.0,WX_wet_days,history,ETS,,,,
tanay rizal,2020,150.0,WX_wet_days,history,ETS,,,,
tanay rizal,2021,162.0,WX_wet_days,history,ETS,,,,
tanay rizal,2022,167.0,WX_wet_days,history,ETS,,,,
tanay rizal,2023,167.0,WX_wet_days,history,ETS,,,,
tanay rizal,2024,174.0257437791452,WX_wet_days,forecast,ETS,173.99785615862086,174.0536313996695,173.9830408602173,174.06844669807307
tanay rizal,2025,179.4752904684881,WX_wet_days,forecast,ETS,179.4474028479638,179.50317808901244,179.43258754956022,179.517993387416
tanay rizal,2026,185.09548753676026,WX_wet_days,forecast,ETS,185.06759991623593,185.12337515728458,185.05278461783237,185.13819045568815
tanay rizal,2027,190.89167883244815,WX_wet_days,forecast,ETS,190.86379121192383,190.91956645297248,190.84897591352026,190.93438175137604
tanay rizal,2028,196.86937554452012,WX_wet_days,forecast,ETS,196.8414879239958,196.89726316504445,196.82667262559224,196.912078463448
tanay rizal,2029,203.03426144262735,WX_wet_days,forecast,ETS,203.00637382210303,203.06214906315168,202.99155852369947,203.07696436155524
