Area_slug,Year,Value,variable,type,method,pi80_lo,pi80_hi,pi95_lo,pi95_hi
baler aurora,2018,2926.9,WX_total_rain_mm,history,ETS,,,,
baler aurora,2019,2521.2,WX_total_rain_mm,history,ETS,,,,
baler aurora,2020,4518.9,WX_total_rain_mm,history,ETS,,,,
baler aurora,2021,2676.9,WX_total_rain_mm,history,ETS,,,,
baler aurora,2022,3676.8,WX_total_rain_mm,history,ETS,,,,
baler aurora,2023,2645.8,WX_total_rain_mm,history,ETS,,,,
baler aurora,2024,3120.8848499618466,WX_total_rain_mm,forecast,ETS,3120.4488897685296,3121.3208101551636,3120.21728591583,3121.5524140078633
baler aurora,2025,3130.123934926415,WX_total_rain_mm,forecast,ETS,3129.687974733098,3130.559895119732,3129.4563708803985,3130.791498972432
baler aurora,2026,3139.3903713297805,WX_total_rain_mm,forecast,ETS,3138.9544111364635,3139.8263315230975,3138.722807283764,3140.057935375797
baler aurora,2027,3148.6842401433055,WX_total_rain_mm,forecast,ETS,3148.2482799499885,3149.1202003366225,3148.016676097289,3149.351804189322
baler aurora,2028,3158.0056225780404,WX_total_rain_mm,forecast,ETS,3157.5696623847234,3158.4415827713574,3157.3380585320238,3158.673186624057
baler aurora,2029,3167.354600085474,WX_total_rain_mm,forecast,ETS,3166.918639892157,3167.790560278791,3166.6870360394573,3168.0221641314906
cabanatuan nueva ecija,2018,2120.5,WX_total_rain_mm,history,Hold,,,,
cabanatuan nueva ecija,2019,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2020,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2021,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2022,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2023,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2024,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2025,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2026,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2027,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2028,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
cabanatuan nueva ecija,2029,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005
casiguran aurora,2018,2608.2,WX_total_rain_mm,history,ETS,,,,
casiguran aurora,2019,2647.4,WX_total_rain_mm,history,ETS,,,,
casiguran aurora,2020,4743.9,WX_total_rain_mm,history,ETS,,,,
casiguran aurora,2021,3329.8,WX_total_rain_mm,history,ETS,,,,
casiguran aurora,2022,4235.6,WX_total_rain_mm,history,ETS,,,,
casiguran aurora,2023,2938.0,WX_total_rain_mm,history,ETS,,,,
casiguran aurora,2024,3924.874436011149,WX_total_rain_mm,forecast,ETS,3924.2227948087593,3925.526077213539,3923.87661041999,3925.8722616023083
casiguran aurora,2025,4114.480359334685,WX_total_rain_mm,forecast,ETS,4113.828718132296,4115.132000537074,4113.482533743526,4115.478184925844
casiguran aurora,2026,4313.2459148313055,WX_total_rain_mm,forecast,ETS,4312.594273628916,4313.897556033695,4312.248089240146,4314.243740422465
casiguran aurora,2027,4521.613593221091,WX_total_rain_mm,forecast,ETS,4520.961952018702,4522.26523442348,4520.615767629932,4522.61141881225
casiguran aurora,2028,4740.0472614141145,WX_total_rain_mm,forecast,ETS,4739.395620211725,4740.698902616504,4739.049435822955,4741.045087005274
casiguran aurora,2029,4969.033195168217,WX_total_rain_mm,forecast,ETS,4968.381553965828,4969.684836370607,4968.035369577058,4970.031020759377
cavite,2018,2464.8,WX_total_rain_mm,history,ETS,,,,
cavite,2019,1912.0,WX_total_rain_mm,history,ETS,,,,
cavite,2020,1776.2,WX_total_rain_mm,history,ETS,,,,
cavite,2021,1504.4,WX_total_rain_mm,history,ETS,,,,
cavite,2022,1955.2,WX_total_rain_mm,history,ETS,,,,
cavite,2023,1834.4,WX_total_rain_mm,history,ETS,,,,
cavite,2024,1945.0964706684172,WX_total_rain_mm,forecast,ETS,1944.870050903704,1945.3228904331304,1944.7497654037,1945.4431759331344
cavite,2025,2060.5869085938075,WX_total_rain_mm,forecast,ETS,2060.3604888290943,2060.8133283585207,2060.24020332909,2060.933613858525
cavite,2026,2182.9346111604823,WX_total_rain_mm,forecast,ETS,2182.708191395769,2183.1610309251955,2182.587905895765,2183.2813164251997
cavite,2027,2312.5467296374545,WX_total_rain_mm,forecast,ETS,2312.3203098727413,2312.7731494021677,2312.200024372737,2312.893434902172
cavite,2028,2449.854589970461,WX_total_rain_mm,forecast,ETS,2449.6281702057477,2450.081009735174,2449.5078847057434,2450.2012952351783
cavite,2029,2595.31512815754,WX_total_rain_mm,forecast,ETS,2595.088708392827,2595.5415479222534,2594.9684228928227,2595.6618334222576
clark pampanga,2018,2756.9,WX_total_rain_mm,history,ETS,,,,
clark pampanga,2019,1939.5,WX_total_rain_mm,history,ETS,,,,
clark pampanga,2020,1837.7,WX_total_rain_mm,history,ETS,,,,
clark pampanga,2021,1843.3,WX_total_rain_mm,history,ETS,,,,
clark pampanga,2022,1942.3,WX_total_rain_mm,history,ETS,,,,
clark pampanga,2023,2111.5,WX_total_rain_mm,history,ETS,,,,
clark pampanga,2024,2293.5508056954072,WX_total_rain_mm,forecast,ETS,2293.5108564287784,2293.590754962036,2293.4896333808815,2293.611978009933
clark pampanga,2025,2492.660898795973,WX_total_rain_mm,forecast,ETS,2492.620949529344,2492.700848062602,2492.5997264814473,2492.7220711104987
clark pampanga,2026,2709.0563422258515,WX_total_rain_mm,forecast,ETS,2709.0163929592227,2709.0962914924803,2708.995169911326,2709.117514540377
clark pampanga,2027,2944.2377296081672,WX_total_rain_mm,forecast,ETS,2944.1977803415384,2944.277678874796,2944.1765572936415,2944.298901922693
clark pampanga,2028,3199.835925644089,WX_total_rain_mm,forecast,ETS,3199.79597637746,3199.875874910718,3199.7747533295633,3199.8970979586147
clark pampanga,2029,3477.623375339745,WX_total_rain_mm,forecast,ETS,3477.5834260731162,3477.663324606374,3477.5622030252193,3477.684547654271
iba zambales,2018,4067.3,WX_total_rain_mm,history,ETS,,,,
iba zambales,2019,4465.2,WX_total_rain_mm,history,ETS,,,,
iba zambales,2020,2426.3,WX_total_rain_mm,history,ETS,,,,
iba zambales,2021,3631.9,WX_total_rain_mm,history,ETS,,,,
iba zambales,2022,2797.9,WX_total_rain_mm,history,ETS,,,,
iba zambales,2023,4485.8,WX_total_rain_mm,history,ETS,,,,
iba zambales,2024,3375.722169868485,WX_total_rain_mm,forecast,ETS,3374.997058433703,3376.4472813032667,3374.6118429839753,3376.8324967529943
iba zambales,2025,3326.9611799873846,WX_total_rain_mm,forecast,ETS,3326.236068552603,3327.6862914221665,3325.850853102875,3328.071506871894
iba zambales,2026,3278.904523583556,WX_total_rain_mm,forecast,ETS,3278.179412148774,3279.629635018338,3277.7941966990466,3280.0148504680656
iba zambales,2027,3231.542026834672,WX_total_rain_mm,forecast,ETS,3230.81691539989,3232.267138269454,3230.4316999501625,3232.6523537191815
iba zambales,2028,3184.863662875308,WX_total_rain_mm,forecast,ETS,3184.138551440526,3185.58877431009,3183.7533359907984,3185.9739897598174
iba zambales,2029,3138.8595496741923,WX_total_rain_mm,forecast,ETS,3138.1344382394104,3139.584661108974,3137.749222789683,3139.969876558702
infanta quezon,2018,2831.84,WX_total_rain_mm,history,ETS,,,,
infanta quezon,2019,2046.33,WX_total_rain_mm,history,ETS,,,,
infanta quezon,2020,4468.9,WX_total_rain_mm,history,ETS,,,,
infanta quezon,2021,3540.9,WX_total_rain_mm,history,ETS,,,,
infanta quezon,2022,4111.6,WX_total_rain_mm,history,ETS,,,,
infanta quezon,2023,3423.7,WX_total_rain_mm,history,ETS,,,,
infanta quezon,2024,4370.115111058407,WX_total_rain_mm,forecast,ETS,4369.6748276314,4370.555394485414,4369.440927060803,4370.789295056011
infanta quezon,2025,4735.375231778145,WX_total_rain_mm,forecast,ETS,4734.934948351138,4735.815515205151,4734.701047780541,4736.0494157757485
infanta quezon,2026,5131.164286495651,WX_total_rain_mm,forecast,ETS,5130.724003068644,5131.604569922658,5130.490102498047,5131.838470493255
infanta quezon,2027,5560.033924729114,WX_total_rain_mm,forecast,ETS,5559.593641302107,5560.474208156121,5559.35974073151,5560.708108726718
infanta quezon,2028,6024.749066308185,WX_total_rain_mm,forecast,ETS,6024.308782881179,6025.189349735192,6024.074882310581,6025.423250305789
infanta quezon,2029,6528.305726794614,WX_total_rain_mm,forecast,ETS,6527.865443367607,6528.746010221621,6527.63154279701,6528.979910792218
manila,2018,2507.4,WX_total_rain_mm,history,ETS,,,,
manila,2019,1887.0,WX_total_rain_mm,history,ETS,,,,
manila,2020,1453.1,WX_total_rain_mm,history,ETS,,,,
manila,2021,1999.5,WX_total_rain_mm,history,ETS,,,,
manila,2022,2057.4,WX_total_rain_mm,history,ETS,,,,
manila,2023,2659.8,WX_total_rain_mm,history,ETS,,,,
manila,2024,3230.954377664523,WX_total_rain_mm,forecast,ETS,3230.428162617309,3231.4805927117363,3230.148610873477,3231.7601444555685
manila,2025,4012.3487478072266,WX_total_rain_mm,forecast,ETS,4011.822532760013,4012.87496285444,4011.542981016181,4013.1545145982723
manila,2026,4982.720457249926,WX_total_rain_mm,forecast,ETS,4982.194242202712,4983.246672297139,4981.91469045888,4983.526224040972
manila,2027,6187.772976779571,WX_total_rain_mm,forecast,ETS,6187.246761732357,6188.299191826784,6186.967209988525,6188.578743570617
manila,2028,7684.262992609425,WX_total_rain_mm,forecast,ETS,7683.7367775622115,7684.789207656639,7683.457225818379,7685.068759400471
manila,2029,9542.67358566189,WX_total_rain_mm,forecast,ETS,9542.147370614677,9543.199800709104,9541.867818870845,9543.479352452936
munoz nueva ecija,2019,2005.8,WX_total_rain_mm,history,ETS,,,,
munoz nueva ecija,2020,1973.7,WX_total_rain_mm,history,ETS,,,,
munoz nueva ecija,2021,1454.5,WX_total_rain_mm,history,ETS,,,,
munoz nueva ecija,2022,1603.6,WX_total_rain_mm,history,ETS,,,,
munoz nueva ecija,2023,1375.7,WX_total_rain_mm,history,ETS,,,,
munoz nueva ecija,2024,1245.8523581520765,WX_total_rain_mm,forecast,ETS,911.2574926096418,1580.4472236945112,733.5039702902233,1758.2007460139298
munoz nueva ecija,2025,1131.6061268456524,WX_total_rain_mm,forecast,ETS,797.0112613032177,1466.2009923880871,619.2577389837992,1643.9545147075055
munoz nueva ecija,2026,1027.8364189268636,WX_total_rain_mm,forecast,ETS,693.2415533844289,1362.4312844692984,515.4880310650104,1540.1848067887167
munoz nueva ecija,2027,933.5825239982069,WX_total_rain_mm,forecast,ETS,598.9876584557721,1268.1773895406416,421.23413613635364,1445.93091186006
munoz nueva ecija,2028,847.9718300163481,WX_total_rain_mm,forecast,ETS,513.3769644739134,1182.5666955587828,335.6234421544949,1360.3202178782012
munoz nueva ecija,2029,770.2117445620219,WX_total_rain_mm,forecast,ETS,435.6168790195871,1104.8066101044567,257.86335670016865,1282.560132423875
olongapo zambales,2018,4866.3,WX_total_rain_mm,history,ETS,,,,
olongapo zambales,2019,4436.3,WX_total_rain_mm,history,ETS,,,,
olongapo zambales,2020,2163.3,WX_total_rain_mm,history,ETS,,,,
olongapo zambales,2021,2990.1,WX_total_rain_mm,history,ETS,,,,
olongapo zambales,2022,3195.2,WX_total_rain_mm,history,ETS,,,,
olongapo zambales,2023,4098.3,WX_total_rain_mm,history,ETS,,,,
olongapo zambales,2024,3003.9315742776694,WX_total_rain_mm,forecast,ETS,3003.2132528965935,3004.649895658745,3002.831644662897,3005.031503892442
olongapo zambales,2025,2876.2969434635575,WX_total_rain_mm,forecast,ETS,2875.5786220824816,2877.0152648446333,2875.197013848785,2877.39687307833
olongapo zambales,2026,2754.085405213387,WX_total_rain_mm,forecast,ETS,2753.367083832311,2754.8037265944627,2752.9854755986144,2755.1853348281593
olongapo zambales,2027,2637.066536696226,WX_total_rain_mm,forecast,ETS,2636.3482153151504,2637.784858077302,2635.9666070814537,2638.1664663109987
olongapo zambales,2028,2525.0197055614635,WX_total_rain_mm,forecast,ETS,2524.3013841803877,2525.7380269425394,2523.919775946691,2526.119635176236
olongapo zambales,2029,2417.733653949189,WX_total_rain_mm,forecast,ETS,2417.015332568113,2418.4519753302648,2416.6337243344165,2418.8335835639614
pasay,2018,1832.5,WX_total_rain_mm,history,ETS,,,,
pasay,2019,1466.8,WX_total_rain_mm,history,ETS,,,,
pasay,2020,1209.5,WX_total_rain_mm,history,ETS,,,,
pasay,2021,1449.5,WX_total_rain_mm,history,ETS,,,,
pasay,2022,1829.0,WX_total_rain_mm,history,ETS,,,,
pasay,2023,1948.2,WX_total_rain_mm,history,ETS,,,,
pasay,2024,2075.1685465607657,WX_total_rain_mm,forecast,ETS,2074.9516963804767,2075.3853967410546,2074.8364947221985,2075.500598399333
pasay,2025,2210.4119113868874,WX_total_rain_mm,forecast,ETS,2210.1950612065984,2210.6287615671763,2210.07985954832,2210.7439632254545
pasay,2026,2354.469388088312,WX_total_rain_mm,forecast,ETS,2354.252537908023,2354.686238268601,2354.1373362497447,2354.801439926879
pasay,2027,2507.915412004251,WX_total_rain_mm,forecast,ETS,2507.698561823962,2508.1322621845397,2507.5833601656836,2508.247463842818
pasay,2028,2671.3618557068,WX_total_rain_mm,forecast,ETS,2671.145005526511,2671.5787058870887,2671.0298038682326,2671.693907545367
pasay,2029,2845.460468868951,WX_total_rain_mm,forecast,ETS,2845.243618688662,2845.67731904924,2845.128417030384,2845.792520707518
quezon,2018,3571.4,WX_total_rain_mm,history,ETS,,,,
quezon,2019,2372.4,WX_total_rain_mm,history,ETS,,,,
quezon,2020,2477.2,WX_total_rain_mm,history,ETS,,,,
quezon,2021,2334.9,WX_total_rain_mm,history,ETS,,,,
quezon,2022,2641.7,WX_total_rain_mm,history,ETS,,,,
quezon,2023,3187.2,WX_total_rain_mm,history,ETS,,,,
quezon,2024,3737.8547573857445,WX_total_rain_mm,forecast,ETS,3737.653372115958,3738.056142655531,3737.546386191384,3738.163128580105
quezon,2025,4466.327260495432,WX_total_rain_mm,forecast,ETS,4466.125875225645,4466.528645765218,4466.018889301071,4466.635631689793
quezon,2026,5336.772157459728,WX_total_rain_mm,forecast,ETS,5336.570772189942,5336.9735427295145,5336.463786265367,5337.080528654089
quezon,2027,6376.858523680609,WX_total_rain_mm,forecast,ETS,6376.657138410823,6377.059908950396,6376.550152486248,6377.16689487497
quezon,2028,7619.647875391784,WX_total_rain_mm,forecast,ETS,7619.446490121997,7619.84926066157,7619.339504197423,7619.9562465861445
quezon,2029,9104.645105322468,WX_total_rain_mm,forecast,ETS,9104.44372005268,9104.846490592256,9104.336734128108,9104.953476516828
tanay rizal,2018,3093.0,WX_total_rain_mm,history,ETS,,,,
tanay rizal,2019,2486.8,WX_total_rain_mm,history,ETS,,,,
tanay rizal,2020,2706.2,WX_total_rain_mm,history,ETS,,,,
tanay rizal,2021,2452.3,WX_total_rain_mm,history,ETS,,,,
tanay rizal,2022,3289.9,WX_total_rain_mm,history,ETS,,,,
tanay rizal,2023,2780.4,WX_total_rain_mm,history,ETS,,,,
tanay rizal,2024,2843.9477479771926,WX_total_rain_mm,forecast,ETS,2843.903003417859,2843.9924925365262,2843.8792328707127,2844.0162630836726
tanay rizal,2025,2860.92606383329,WX_total_rain_mm,forecast,ETS,2860.8813192739563,2860.9708083926234,2860.85754872681,2860.99457893977
tanay rizal,2026,2878.0057399234192,WX_total_rain_mm,forecast,ETS,2877.9609953640856,2878.050484482753,2877.9372248169393,2878.074255029899
tanay rizal,2027,2895.1873813663196,WX_total_rain_mm,forecast,ETS,2895.142636806986,2895.2321259256532,2895.1188662598397,2895.2558964727996
tanay rizal,2028,2912.4715968932705,WX_total_rain_mm,forecast,ETS,2912.426852333937,2912.516341452604,2912.4030817867906,2912.5401119997505
tanay rizal,2029,2929.858998869674,WX_total_rain_mm,forecast,ETS,2929.8142543103404,2929.9037434290076,2929.790483763194,2929.927513976154
