RDMD_ID,Region,"Household Unique Sequential Number","Final Weight Based on Projection (provincial projections)","Final Weight Based on Projection (provincial projections)","Survey Month","Survey Year","Psu Number","Household Size","C09-Work Indicator","C09A-Work Indicator","C09A-Work Indicator","C10-Job Indicator","C11 - Location of Work (Province, Municipality)"
57,01,00015,001648.4477,12,2023,00478,04,1,1," ",2805
58,01,00015,002024.9632,12,2023,00478,04,2," ",2,"    "
59,01,00015,001524.4192,12,2023,00478,04,2," ",2,"    "
60,01,00016,001163.3487,12,2023,00228,02,2," ",2,"    "
61,01,00016,001180.8603,12,2023,00228,02,2," ",2,"    "
62,01,00017,001180.8603,12,2023,00228,02,2," ",2,"    "
63,01,00017,001518.0744,12,2023,00228,02,1,1," ",2812
64,01,00018,001163.3487,12,2023,00228,05,2," ",2,"    "
65,01,00018,001180.8603,12,2023,00228,05,2," ",2,"    "
66,01,00018,001613.5230,12,2023,00228,05," "," "," ","    "
67,01,00018,001596.1575,12,2023,00228,05,1,1," ",2805
68,01,00018,001492.1222,12,2023,00228,05,2," ",2,"    "
69,01,00019,001598.5077,12,2023,00228,04,1,1," ",2812
70,01,00019,001764.4191,12,2023,00228,04,2," ",2,"    "
71,01,00019,002100.6329,12,2023,00228,04,2," ",2,"    "
72,01,00019,002100.6329,12,2023,00228,04,2," ",2,"    "
73,01,00020,001598.5077,12,2023,00228,04,1,1," ",2812
74,01,00020,001707.1432,12,2023,00228,04,1,1," ",2812
75,01,00020,001641.7457,12,2023,00228,04,2," ",2,"    "
76,01,00020,002100.6329,12,2023,00228,04,2," ",2,"    "
77,01,00021,001598.5077,12,2023,00228,01,1,1," ",2812
78,01,00022,001902.1133,12,2023,00228,01,1,1," ",2820
79,01,00023,001598.5077,12,2023,00228,04,1,1," ",2812
80,01,00023,001707.1432,12,2023,00228,04," "," "," ","    "
81,01,00023,001641.7457,12,2023,00228,04,2," ",2,"    "
82,01,00023,001641.7457,12,2023,00228,04,2," ",2,"    "
83,01,00024,001637.9444,12,2023,00228,08,1,1," ",2812
84,01,00024,001764.4191,12,2023,00228,08,1,1," ",2812
85,01,00024,001596.1575,12,2023,00228,08,1,1," ",2812
86,01,00024,001596.1575,12,2023,00228,08,1,1," ",2812
87,01,00024,001518.0744,12,2023,00228,08,2," ",2,"    "
88,01,00024,001492.1222,12,2023,00228,08,2," ",2,"    "
89,01,00024,001492.1222,12,2023,00228,08," "," "," ","    "
90,01,00024,001596.1575,12,2023,00228,08,1,1," ",2812
91,01,00025,001598.5077,12,2023,00228,06,1,1," ",2812
92,01,00025,001707.1432,12,2023,00228,06,1,1," ",2812
93,01,00025,001596.1575,12,2023,00228,06,1,1," ",2812
94,01,00025,001518.0744,12,2023,00228,06,2," ",2,"    "
95,01,00025,001982.0615,12,2023,00228,06,2," ",2,"    "
96,01,00025,002100.6329,12,2023,00228,06,2," ",2,"    "
97,01,00026,001637.9444,12,2023,00228,03,1,1," ",2812
98,01,00026,001764.4191,12,2023,00228,03,2," ",2,"    "
99,01,00026,001641.7457,12,2023,00228,03,2," ",2,"    "
100,01,00027,001613.5230,12,2023,00228,03,1,1," ",2812
101,01,00027,001902.1133,12,2023,00228,03,1,1," ",2812
102,01,00027,001641.7457,12,2023,00228,03,1,1," ",2812
103,01,00028,001596.1575,12,2023,00228,04,1,1," ",2812
104,01,00028,001518.0744,12,2023,00228,04,2," ",2,"    "
105,01,00028,001492.1222,12,2023,00228,04,2," ",2,"    "
106,01,00028,001982.0615,12,2023,00228,04," "," "," ","    "
107,01,00029,001180.8603,12,2023,00228,01,2," ",2,"    "
108,01,00030,001764.4191,12,2023,00228,05,2," ",2,"    "
109,01,00030,001613.5230,12,2023,00228,05,1,1," ",2812
110,01,00030,001902.1133,12,2023,00228,05,1,1," ",2812
111,01,00030,001982.0615,12,2023,00228,05,2," ",2,"    "
112,01,00030,001982.0615,12,2023,00228,05," "," "," ","    "
113,01,00031,001596.1575,12,2023,00228,05,1,1," ",2812
114,01,00031,001518.0744,12,2023,00228,05," "," "," ","    "
115,01,00031,001492.1222,12,2023,00228,05,2," ",2,"    "
116,01,00031,001982.0615,12,2023,00228,05," "," "," ","    "
117,01,00031,001518.0744,12,2023,00228,05,1,1," ",2812
118,01,00032,001180.9752,12,2023,00603,05,2," ",2,"    "
119,01,00032,001791.1527,12,2023,00603,05,2," ",2,"    "
120,01,00032,001620.3417,12,2023,00603,05,1,1," ",2813
121,01,00032,001541.0756,12,2023,00603,05,2," ",2,"    "
122,01,00032,001666.6206,12,2023,00603,05,2," ",2,"    "
123,01,00033,001637.9704,12,2023,00603,04,1,1," ",2813
124,01,00033,001541.0756,12,2023,00603,04,1,1," ",2813
125,01,00033,002132.4606,12,2023,00603,04,2," ",2,"    "
126,01,00033,002012.0928,12,2023,00603,04,2," ",2,"    "
127,01,00034,001622.7275,12,2023,00603,03,1,1," ",2813
128,01,00034,001791.1527,12,2023,00603,03,1,1," ",2813
129,01,00034,001666.6206,12,2023,00603,03,2," ",2,"    "
130,01,00035,001180.9752,12,2023,00603,02,2," ",2,"    "
131,01,00035,001198.7522,12,2023,00603,02,2," ",2,"    "
132,01,00036,001662.7618,12,2023,00603,06,1,1," ",2813
133,01,00036,001733.0090,12,2023,00603,06,1,1," ",2813
134,01,00036,001637.9704,12,2023,00603,06,1,1," ",2813
135,01,00036,001930.9332,12,2023,00603,06,1,1," ",2813
136,01,00036,001198.7522,12,2023,00603,06,2," ",2,"    "
137,01,00036,001791.1527,12,2023,00603,06,2," ",2,"    "
138,01,00037,001622.7275,12,2023,00603,04,1,1," ",2813
139,01,00037,001198.7522,12,2023,00603,04,1,1," ",2813
140,01,00037,002132.4606,12,2023,00603,04,1,1," ",2813
141,01,00037,001666.6206,12,2023,00603,04,1,1," ",2813
142,01,00038,001662.7618,12,2023,00603,05,1,1," ",2813
143,01,00038,001733.0090,12,2023,00603,05,1,1," ",2813
144,01,00038,002012.0928,12,2023,00603,05,2," ",2,"    "
145,01,00038,001514.7301,12,2023,00603,05,2," ",2,"    "
146,01,00038,001666.6206,12,2023,00603,05,1,1," ",2813
147,01,00039,001637.9704,12,2023,00603,04,1,1," ",2813
148,01,00039,001930.9332,12,2023,00603,04,1,1," ",2813
149,01,00039,001541.0756,12,2023,00603,04," "," "," ","    "
150,01,00039,001666.6206,12,2023,00603,04,1,1," ",2813
151,01,00040,001180.9752,12,2023,00603,01,1,1," ",2813
152,01,00041,001622.7275,12,2023,00603,07,1,1," ",2812
153,01,00041,001733.0090,12,2023,00603,07,2," ",2,"    "
154,01,00041,001666.6206,12,2023,00603,07,2," ",2,"    "
155,01,00041,001620.3417,12,2023,00603,07,1,1," ",2812
156,01,00041,001541.0756,12,2023,00603,07," "," "," ","    "
157,01,00041,002012.0928,12,2023,00603,07,2," ",2,"    "
158,01,00041,002012.0928,12,2023,00603,07," "," "," ","    "
159,01,00042,001180.9752,12,2023,00603,04,1,1," ",2813
160,01,00042,001198.7522,12,2023,00603,04,1,1," ",2813
161,01,00042,001622.7275,12,2023,00603,04,1,1," ",2813
162,01,00042,001733.0090,12,2023,00603,04,1,1," ",2813
163,01,00043,001733.0090,12,2023,00603,03,1,1," ",2813
164,01,00043,002132.4606,12,2023,00603,03,1,1," ",2813
165,01,00043,001198.7522,12,2023,00603,03,2," ",2,"    "
166,01,00044,001662.7618,12,2023,00603,04,1,1," ",2813
167,01,00044,001733.0090,12,2023,00603,04,1,1," ",2813
168,01,00044,002132.4606,12,2023,00603,04,1,1," ",2813
169,01,00044,001666.6206,12,2023,00603,04,1,1," ",2820
170,01,00045,001180.9752,12,2023,00603,02,1,1," ",2813
171,01,00045,001791.1527,12,2023,00603,02,1,1," ",2813
172,01,00046,001622.7275,12,2023,00603,04,1,1," ",2822
173,01,00046,001930.9332,12,2023,00603,04,2," ",2,"    "
174,01,00046,001666.6206,12,2023,00603,04,2," ",2,"    "
175,01,00046,001514.7301,12,2023,00603,04,2," ",2,"    "
176,01,00047,001637.9704,12,2023,00603,06,1,1," ",2813
177,01,00047,001541.0756,12,2023,00603,06,1,1," ",2813
178,01,00047,002132.4606,12,2023,00603,06,1,1," ",2813
179,01,00047,002012.0928,12,2023,00603,06,2," ",2,"    "
180,01,00047,001514.7301,12,2023,00603,06,2," ",2,"    "
181,01,00047,002012.0928,12,2023,00603,06,2," ",2,"    "
182,01,00048,001637.9704,12,2023,00603,04,1,1," ",2813
183,01,00048,001541.0756,12,2023,00603,04,2," ",2,"    "
184,01,00048,002012.0928,12,2023,00603,04,2," ",2,"    "
185,01,00048,002012.0928,12,2023,00603,04,2," ",2,"    "
186,01,00049,001633.6502,12,2023,00353,03,1,1," ",2815
187,01,00049,001744.6740,12,2023,00353,03,1,1," ",2815
188,01,00049,001524.9259,12,2023,00353,03,1,1," ",2815
189,01,00050,001673.9540,12,2023,00353,02,1,1," ",2815
190,01,00050,001744.6740,12,2023,00353,02,2," ",2,"    "
191,01,00051,001673.9540,12,2023,00353,08,1,1," ",2815
192,01,00051,001803.2091,12,2023,00353,08,1,1," ",2815
193,01,00051,001206.8211,12,2023,00353,08,2," ",2,"    "
194,01,00051,001551.4487,12,2023,00353,08,1,1," ",2805
195,01,00051,001631.2483,12,2023,00353,08,1,1," ",2812
196,01,00051,001551.4487,12,2023,00353,08,1,1," ",2812
197,01,00051,001524.9259,12,2023,00353,08,2," ",2,"    "
198,01,00051,002025.6363,12,2023,00353,08,2," ",2,"    "
199,01,00052,001633.6502,12,2023,00353,05,1,1," ",2815
200,01,00052,001744.6740,12,2023,00353,05,1,1," ",2815
201,01,00052,001677.8388,12,2023,00353,05,1,1," ",2815
202,01,00052,001677.8388,12,2023,00353,05,1,1," ",2815
203,01,00052,001524.9259,12,2023,00353,05,1,1," ",2815
204,01,00053,001206.8211,12,2023,00353,01,1,1," ",2815
205,01,00054,001631.2483,12,2023,00353,05,1,1," ",2815
206,01,00054,001551.4487,12,2023,00353,05,1,1," ",2815
207,01,00054,001524.9259,12,2023,00353,05,1,1," ",2815
208,01,00054,001524.9259,12,2023,00353,05,2," ",2,"    "
209,01,00054,002025.6363,12,2023,00353,05," "," "," ","    "
210,01,00055,001188.9245,12,2023,00353,05,1,1," ",2815
211,01,00055,001206.8211,12,2023,00353,05,2," ",2,"    "
212,01,00055,001943.9305,12,2023,00353,05,1,1," ",2815
213,01,00055,001524.9259,12,2023,00353,05,2," ",2,"    "
214,01,00055,001524.9259,12,2023,00353,05,2," ",2,"    "
215,01,00056,001188.9245,12,2023,00353,03,1,1," ",2815
216,01,00056,001206.8211,12,2023,00353,03,1,1," ",2815
217,01,00056,002146.8144,12,2023,00353,03,2," ",2,"    "
218,01,00057,001648.9957,12,2023,00353,04,1,1," ",2815
219,01,00057,001943.9305,12,2023,00353,04," "," "," ","    "
220,01,00057,001677.8388,12,2023,00353,04,1,1," ",2815
221,01,00057,001677.8388,12,2023,00353,04,1,1," ",2815
222,01,00058,001648.9957,12,2023,00353,02,1,1," ",2815
223,01,00058,001524.9259,12,2023,00353,02,2," ",2,"    "
224,01,00059,001188.9245,12,2023,00353,02,1,1," ",2815
225,01,00059,001803.2091,12,2023,00353,02,1,1," ",2815
226,01,00060,001188.9245,12,2023,00353,02,2," ",2,"    "
227,01,00060,001524.9259,12,2023,00353,02,2," ",2,"    "
228,01,00061,001206.8211,12,2023,00353,01,2," ",2,"    "
229,01,00062,001631.2483,12,2023,00353,03,1,1," ",2815
230,01,00062,001551.4487,12,2023,00353,03,2," ",2,"    "
231,01,00062,001524.9259,12,2023,00353,03,2," ",2,"    "
232,01,00063,001633.6502,12,2023,00353,05,1,1," ",2815
233,01,00063,001943.9305,12,2023,00353,05,1,1," ",2815
234,01,00063,001524.9259,12,2023,00353,05,2," ",2,"    "
235,01,00063,001524.9259,12,2023,00353,05,2," ",2,"    "
236,01,00063,002025.6363,12,2023,00353,05," "," "," ","    "
237,01,00064,001631.2483,12,2023,00353,05,1,1," ",2815
238,01,00064,001551.4487,12,2023,00353,05,1,1," ",2815
239,01,00064,002025.6363,12,2023,00353,05,2," ",2,"    "
240,01,00064,002025.6363,12,2023,00353,05,2," ",2,"    "
241,01,00064,002025.6363,12,2023,00353,05," "," "," ","    "
242,01,00065,001631.2483,12,2023,00353,04,1,1," ",2815
243,01,00065,001551.4487,12,2023,00353,04,2," ",2,"    "
244,01,00065,001524.9259,12,2023,00353,04,2," ",2,"    "
245,01,00065,001524.9259,12,2023,00353,04,2," ",2,"    "
246,01,00066,001648.9957,12,2023,00353,04,1,1," ",2820
247,01,00066,001943.9305,12,2023,00353,04,2," ",2,"    "
248,01,00066,001524.9259,12,2023,00353,04,2," ",2,"    "
249,01,00066,002025.6363,12,2023,00353,04,2," ",2,"    "
250,01,00067,001595.2760,12,2023,00103,06,1,1," ",2815
251,01,00067,001718.4559,12,2023,00103,06," "," "," ","    "
252,01,00067,001453.2524,12,2023,00103,06,2," ",2,"    "
253,01,00067,001554.5776,12,2023,00103,06,1,1," ",2815
254,01,00067,001478.5286,12,2023,00103,06,1,1," ",2815
255,01,00067,001930.4288,12,2023,00103,06," "," "," ","    "
256,01,00068,001133.0435,12,2023,00103,02,2," ",2,"    "
257,01,00068,001150.0989,12,2023,00103,02,2," ",2,"    "
258,01,00069,001150.0989,12,2023,00103,02,2," ",2,"    "
259,01,00069,001595.2760,12,2023,00103,02,2," ",2,"    "
260,01,00070,001133.0435,12,2023,00103,02,1,1," ",2815
261,01,00070,001150.0989,12,2023,00103,02,1,1," ",2815
262,01,00071,001571.4908,12,2023,00103,05,1,1," ",2815
263,01,00071,001852.5633,12,2023,00103,05,2," ",2,"    "
264,01,00071,001453.2524,12,2023,00103,05,2," ",2,"    "
265,01,00071,001930.4288,12,2023,00103,05,2," ",2,"    "
266,01,00071,001930.4288,12,2023,00103,05," "," "," ","    "
267,01,00072,001556.8666,12,2023,00103,07,1,1," ",2815
268,01,00072,001662.6721,12,2023,00103,07," "," "," ","    "
269,01,00072,001598.9782,12,2023,00103,07,1,1," ",2815
270,01,00072,001598.9782,12,2023,00103,07,1,1," ",2815
271,01,00072,001598.9782,12,2023,00103,07,1,1," ",2815
272,01,00072,001453.2524,12,2023,00103,07,1,1," ",2815
273,01,00072,001930.4288,12,2023,00103,07,2," ",2,"    "
274,01,00073,001598.9782,12,2023,00103,03,1,1," ",2815
275,01,00073,002045.9114,12,2023,00103,03,2," ",2,"    "
276,01,00073,001662.6721,12,2023,00103,03," "," "," ","    "
277,01,00074,001595.2760,12,2023,00103,04,1,1," ",2815
278,01,00074,001662.6721,12,2023,00103,04,2," ",2,"    "
279,01,00074,001598.9782,12,2023,00103,04,1,1," ",2815
280,01,00074,002045.9114,12,2023,00103,04,1,1," ",2815
281,01,00075,001554.5776,12,2023,00103,03,1,1," ",2815
282,01,00075,002045.9114,12,2023,00103,03,2," ",2,"    "
283,01,00075,001930.4288,12,2023,00103,03," "," "," ","    "
284,01,00076,001571.4908,12,2023,00103,04,1,1," ",2815
285,01,00076,001478.5286,12,2023,00103,04,2," ",2,"    "
286,01,00076,001930.4288,12,2023,00103,04,2," ",2,"    "
287,01,00076,001453.2524,12,2023,00103,04," "," "," ","    "
288,01,00077,001595.2760,12,2023,00103,03,1,1," ",2815
289,01,00077,001662.6721,12,2023,00103,03,1,1," ",2815
290,01,00077,001554.5776,12,2023,00103,03,1,1," ",2815
291,01,00078,001595.2760,12,2023,00103,08,1,1," ",2815
292,01,00078,001554.5776,12,2023,00103,08,1,1," ",2815
293,01,00078,001478.5286,12,2023,00103,08,1,1," ",2815
294,01,00078,001930.4288,12,2023,00103,08," "," "," ","    "
295,01,00078,001571.4908,12,2023,00103,08,1,1," ",2815
296,01,00078,001478.5286,12,2023,00103,08," "," "," ","    "
297,01,00078,001453.2524,12,2023,00103,08,2," ",2,"    "
298,01,00078,001930.4288,12,2023,00103,08," "," "," ","    "
299,01,00079,001571.4908,12,2023,00103,05,1,1," ",2815
300,01,00079,001852.5633,12,2023,00103,05,1,1," ",2815
301,01,00079,001598.9782,12,2023,00103,05,1,1," ",2815
302,01,00079,001453.2524,12,2023,00103,05,2," ",2,"    "
303,01,00079,001453.2524,12,2023,00103,05," "," "," ","    "
304,01,00080,001133.0435,12,2023,00103,01,1,1," ",2815
305,01,00081,001150.0989,12,2023,00103,02,2," ",2,"    "
306,01,00081,001571.4908,12,2023,00103,02,1,1," ",2815
307,01,00082,001556.8666,12,2023,00103,03,1,1," ",2815
308,01,00082,001662.6721,12,2023,00103,03,1,1," ",2815
309,01,00082,001598.9782,12,2023,00103,03,1,1," ",2815
310,01,00083,001150.0989,12,2023,00103,04,2," ",2,"    "
311,01,00083,001478.5286,12,2023,00103,04,1,1," ",2815
312,01,00083,001453.2524,12,2023,00103,04,2," ",2,"    "
313,01,00083,001453.2524,12,2023,00103,04,2," ",2,"    "
314,01,00084,001571.4908,12,2023,00103,01,1,1," ",2815
315,01,00085,001554.5776,12,2023,00103,07,1,1," ",2815
316,01,00085,001478.5286,12,2023,00103,07,1,1," ",2815
317,01,00085,001930.4288,12,2023,00103,07,1,1," ",2815
318,01,00085,001930.4288,12,2023,00103,07,2," ",2,"    "
319,01,00085,001453.2524,12,2023,00103,07,2," ",2,"    "
320,01,00085,001453.2524,12,2023,00103,07,2," ",2,"    "
321,01,00085,001453.2524,12,2023,00103,07," "," "," ","    "
322,01,00086,001592.5682,12,2023,00728,06,1,1," ",2819
323,01,00086,001877.4105,12,2023,00728,06,1,1," ",2819
324,01,00086,001620.4243,12,2023,00728,06,1,1," ",2819
325,01,00086,001620.4243,12,2023,00728,06,1,1," ",2819
326,01,00086,002073.3519,12,2023,00728,06,2," ",2,"    "
327,01,00086,001472.7440,12,2023,00728,06," "," "," ","    "
328,01,00087,001684.9725,12,2023,00728,07,1,1," ",2819
329,01,00087,001616.6724,12,2023,00728,07," "," "," ","    "
330,01,00087,002073.3519,12,2023,00728,07,2," ",2,"    "
331,01,00087,001592.5682,12,2023,00728,07,1,1," ",2819
332,01,00087,001498.3592,12,2023,00728,07,1,1," ",2819
333,01,00087,001956.3204,12,2023,00728,07,2," ",2,"    "
334,01,00087,001472.7440,12,2023,00728,07,2," ",2,"    "
335,01,00088,001148.2403,12,2023,00728,01,2," ",2,"    "
336,01,00089,001575.4281,12,2023,00728,04,1,1," ",2819
337,01,00089,001498.3592,12,2023,00728,04,2," ",2,"    "
338,01,00089,001472.7440,12,2023,00728,04," "," "," ","    "
339,01,00089,001472.7440,12,2023,00728,04,2," ",2,"    "
340,01,00090,001577.7478,12,2023,00728,04,1,1," ",2819
341,01,00090,001741.5045,12,2023,00728,04,1,1," ",2819
342,01,00090,002073.3519,12,2023,00728,04,1,1," ",2819
343,01,00090,001956.3204,12,2023,00728,04,1,1," ",2819
344,01,00091,001165.5245,12,2023,00728,07,1,1," ",2819
345,01,00091,001592.5682,12,2023,00728,07,1,1," ",2819
346,01,00091,001877.4105,12,2023,00728,07,1,1," ",2819
347,01,00091,001956.3204,12,2023,00728,07,2," ",2,"    "
348,01,00091,001877.4105,12,2023,00728,07," "," "," ","    "
349,01,00091,002073.3519,12,2023,00728,07,1,1," ",2819
350,01,00091,001620.4243,12,2023,00728,07,1,1," ",2819
351,01,00092,001616.6724,12,2023,00728,04,1,1," ",2819
352,01,00092,001741.5045,12,2023,00728,04,1,1," ",2819
353,01,00092,002073.3519,12,2023,00728,04,1,1," ",2819
354,01,00092,001472.7440,12,2023,00728,04,1,1," ",2819
355,01,00093,001165.5245,12,2023,00728,07,1,1," ",2819
356,01,00093,001577.7478,12,2023,00728,07,1,1," ",2819
357,01,00093,001498.3592,12,2023,00728,07,1,1," ",2805
358,01,00093,002073.3519,12,2023,00728,07,1,1," ",2805
359,01,00093,001620.4243,12,2023,00728,07,1,1," ",2819
360,01,00093,001472.7440,12,2023,00728,07,2," ",2,"    "
361,01,00093,001684.9725,12,2023,00728,07," "," "," ","    "
362,01,00094,001575.4281,12,2023,00728,03,1,1," ",2819
363,01,00094,001575.4281,12,2023,00728,03,1,1," ",2819
364,01,00094,001165.5245,12,2023,00728,03,2," ",2,"    "
365,01,00095,001592.5682,12,2023,00728,09,1,1," ",2819
366,01,00095,001877.4105,12,2023,00728,09,1,1," ",2819
367,01,00095,001472.7440,12,2023,00728,09,1,1," ",2819
368,01,00095,001472.7440,12,2023,00728,09,1,1," ",2819
369,01,00095,001165.5245,12,2023,00728,09,1,1," ",2819
370,01,00095,001877.4105,12,2023,00728,09," "," "," ","    "
371,01,00095,001592.5682,12,2023,00728,09,1,1," ",2819
372,01,00095,001472.7440,12,2023,00728,09,1,1," ",2819
373,01,00095,001472.7440,12,2023,00728,09," "," "," ","    "
374,01,00096,001148.2403,12,2023,00728,01,2," ",2,"    "
375,01,00097,001592.5682,12,2023,00728,02,1,1," ",2819
376,01,00097,001877.4105,12,2023,00728,02,1,1," ",2819
377,01,00098,001575.4281,12,2023,00728,03,1,1," ",2819
378,01,00098,001877.4105,12,2023,00728,03,1,1," ",2819
379,01,00098,001472.7440,12,2023,00728,03,2," ",2,"    "
380,01,00099,001575.4281,12,2023,00728,03,1,1," ",2819
381,01,00099,001498.3592,12,2023,00728,03,1,1," ",2819
382,01,00099,001956.3204,12,2023,00728,03,2," ",2,"    "
383,01,00100,001615.5947,12,2023,00659,06,1,1," ",2909
384,01,00100,001384.6674,12,2023,00659,06,1,1," ",2909
385,01,00100,001877.9189,12,2023,00659,06,2," ",2,"    "
386,01,00100,001759.9876,12,2023,00659,06,1,1," ",2909
387,01,00100,002502.3341,12,2023,00659,06,2," ",2,"    "
388,01,00100,002541.4819,12,2023,00659,06," "," "," ","    "
389,01,00101,001545.2431,12,2023,00659,05,2," ",2,"    "
390,01,00101,001261.9671,12,2023,00659,05,2," ",2,"    "
391,01,00101,001928.1355,12,2023,00659,05,2," ",2,"    "
392,01,00101,002237.0354,12,2023,00659,05,2," ",2,"    "
393,01,00101,001617.6170,12,2023,00659,05,2," ",2,"    "
394,01,00102,001384.6674,12,2023,00659,03,1,1," ",2909
395,01,00102,002237.7943,12,2023,00659,03,1,1," ",2909
396,01,00102,001617.6170,12,2023,00659,03,2," ",2,"    "
397,01,00103,001306.9493,12,2023,00659,02,1,1," ",2909
398,01,00103,001617.6170,12,2023,00659,02,1,1," ",2909
399,01,00104,001545.2431,12,2023,00659,04,1,1," ",2909
400,01,00104,001261.9671,12,2023,00659,04,1,1," ",2909
401,01,00104,001877.9189,12,2023,00659,04,2," ",2,"    "
402,01,00104,001877.9189,12,2023,00659,04,2," ",2,"    "
403,01,00105,001306.9493,12,2023,00659,04,1,1," ",2909
404,01,00105,001261.9671,12,2023,00659,04,1,1," ",2909
405,01,00105,002237.0354,12,2023,00659,04,2," ",2,"    "
406,01,00105,001877.9189,12,2023,00659,04,2," ",2,"    "
407,01,00106,001384.6674,12,2023,00659,04,1,1," ",2917
408,01,00106,002502.3341,12,2023,00659,04,1,1," ",0101
409,01,00106,002609.2536,12,2023,00659,04,2," ",2,"    "
410,01,00106,002609.2536,12,2023,00659,04,2," ",2,"    "
411,01,00107,002237.0354,12,2023,00659,02,1,1," ",2909
412,01,00107,001928.1355,12,2023,00659,02," "," "," ","    "
413,01,00108,001306.9493,12,2023,00659,06,1,1," ",2909
414,01,00108,002609.2536,12,2023,00659,06,2," ",2,"    "
415,01,00108,001615.5947,12,2023,00659,06,2," ",2,"    "
416,01,00108,001261.9671,12,2023,00659,06,1,1," ",2909
417,01,00108,001261.9671,12,2023,00659,06,1,1," ",2909
418,01,00108,001928.1355,12,2023,00659,06,2," ",2,"    "
419,01,00109,001545.2431,12,2023,00659,02,1,1," ",2909
420,01,00109,001615.5947,12,2023,00659,02,1,1," ",2909
421,01,00110,001384.6674,12,2023,00659,04,1,1," ",2909
422,01,00110,001928.1355,12,2023,00659,04," "," "," ","    "
423,01,00110,002541.4819,12,2023,00659,04,2," ",2,"    "
