Region,"Household Unique Sequential Number","Final Weight Based on Projection (provincial projections)","Survey Month","Survey Year","C05-Age as of Last Birthday","C11 - Location of Work (Province, Municipality)","New Employment Criteria (jul 05, 2005)"
01,00020,001644.1159,12,2022,05,"    "," "
01,00021,001344.5376,12,2022,65,"    ",3
01,00021,001482.9292,12,2022,50,2805,1
01,00022,001355.5119,12,2022,47,2805,1
01,00022,001435.0328,12,2022,37,2805,1
01,00022,001801.6341,12,2022,08,2805," "
01,00022,001204.8194,12,2022,83,2805,1
01,00023,001482.9292,12,2022,53,2805,1
01,00023,001681.9321,12,2022,29,2805,1
01,00023,001204.8194,12,2022,80,"    ",3
01,00023,001355.5119,12,2022,45,2805,1
01,00024,001355.5119,12,2022,52,2805,1
01,00024,001206.6258,12,2022,30,2805,1
01,00024,001681.9321,12,2022,29,2812,1
01,00024,001801.6341,12,2022,12,2805," "
01,00025,001355.5119,12,2022,47,2805,1
01,00025,001482.9292,12,2022,46,2805,1
01,00025,001801.6341,12,2022,12,2805," "
01,00026,001355.5119,12,2022,53,2805,1
01,00026,001435.0328,12,2022,39,2805,1
01,00026,001546.6138,12,2022,17,2805,1
01,00026,001644.1159,12,2022,14,2805," "
01,00026,001801.6341,12,2022,11,2805," "
01,00027,001271.4984,12,2022,62,2805,1
01,00027,001440.9047,12,2022,39,2805,1
01,00027,001801.6341,12,2022,06,"    "," "
01,00028,001597.4137,12,2022,55,2805,1
01,00028,001435.0328,12,2022,41,2805,1
01,00028,001801.6341,12,2022,12,2805," "
01,00028,001644.1159,12,2022,10,"    "," "
01,00028,001644.1159,12,2022,08,"    "," "
01,00029,001597.4137,12,2022,64,2805,1
01,00029,001271.4984,12,2022,59,2805,1
01,00029,001206.6258,12,2022,33,"    "," "
01,00029,001546.6138,12,2022,18,2805,1
01,00029,001206.6258,12,2022,31,2805,1
01,00030,001355.5119,12,2022,48,2805,1
01,00030,001482.9292,12,2022,46,2805,1
01,00030,001529.6746,12,2022,23,2805,1
01,00030,001529.6746,12,2022,20,2805,1
01,00030,001529.6746,12,2022,17,2805,1
01,00031,001440.9047,12,2022,41,2805,1
01,00031,001435.0328,12,2022,40,2805,1
01,00031,001644.1159,12,2022,14,"    "," "
01,00031,001644.1159,12,2022,12,"    "," "
01,00031,001801.6341,12,2022,08,"    "," "
01,00032,001440.9047,12,2022,35,2805,1
01,00032,001435.0328,12,2022,35,2805,1
01,00032,001529.6746,12,2022,16,2805,1
01,00032,001644.1159,12,2022,14,2805," "
01,00032,001801.6341,12,2022,09,2805," "
01,00033,001344.5376,12,2022,66,2805,1
01,00033,001482.9292,12,2022,54,2805,1
01,00033,001206.6258,12,2022,32,2805,1
01,00033,001206.6258,12,2022,31,2805,1
01,00034,001344.5376,12,2022,73,2805,1
01,00034,001204.8194,12,2022,74,2805,1
01,00034,001440.9047,12,2022,42,"    "," "
01,00034,001435.0328,12,2022,40,2805,1
01,00034,001801.6341,12,2022,01,"    "," "
01,00035,001206.6258,12,2022,32,2805,1
01,00035,001435.0328,12,2022,35,2805,1
01,00035,001801.6341,12,2022,06,"    "," "
01,00035,001801.6341,12,2022,01,"    "," "
01,00036,001204.8194,12,2022,71,"    ",3
01,00037,001204.8194,12,2022,75,2805,1
01,00037,001597.4137,12,2022,57,2805,1
01,00037,001271.4984,12,2022,57,2805,1
01,00037,001206.6258,12,2022,30,"    "," "
01,00038,001344.5376,12,2022,65,2805,1
01,00038,001271.4984,12,2022,57,2805,1
01,00038,001529.6746,12,2022,23,"    ",3
01,00038,001206.6258,12,2022,28,2805,1
01,00038,001801.6341,12,2022,01,"    "," "
01,00038,001355.5119,12,2022,54,2805,1
01,00039,001344.5376,12,2022,65,2805,1
01,00039,001271.4984,12,2022,58,2805,1
01,00039,001546.6138,12,2022,23,2805,1
01,00039,001597.4137,12,2022,59,2805,1
01,00039,001597.4137,12,2022,57,2805,1
01,00040,001344.5376,12,2022,69,2805,1
01,00040,001271.4984,12,2022,63,2805,1
01,00041,001440.9047,12,2022,35,2805,1
01,00041,001435.0328,12,2022,37,2805,1
01,00041,001801.6341,12,2022,04,"    "," "
01,00041,001644.1159,12,2022,00,"    "," "
01,00042,001440.9047,12,2022,42,2805,1
01,00042,001546.6138,12,2022,19,"    ",3
01,00043,001344.5376,12,2022,65,2805,1
01,00043,001482.9292,12,2022,47,2805,1
01,00043,001206.6258,12,2022,28,2805,1
01,00043,001206.6258,12,2022,26,2805,1
01,00043,001681.9321,12,2022,30,2805,1
01,00043,001801.6341,12,2022,06,"    "," "
01,00043,001801.6341,12,2022,13,2805," "
01,00043,001644.1159,12,2022,09,2805," "
01,00043,001529.6746,12,2022,19,2805,1
01,00044,001462.8379,12,2022,47,"    ",3
01,00044,001525.6597,12,2022,24,"    ",2
01,00044,001525.6597,12,2022,22,"    ",3
01,00044,001621.8408,12,2022,13,"    "," "
01,00044,001777.2249,12,2022,10,"    "," "
01,00045,001254.2717,12,2022,63,"    ",3
01,00046,001575.7713,12,2022,58,2808,1
01,00046,001462.8379,12,2022,52,2808,1
01,00046,001190.2780,12,2022,25,2808,1
01,00046,001508.9500,12,2022,17,2808,1
01,00047,001254.2717,12,2022,60,2808,1
01,00047,001525.6597,12,2022,23,2808,1
01,00048,001575.7713,12,2022,61,"    ",3
01,00048,001254.2717,12,2022,59,2808,1
01,00048,001421.3828,12,2022,38,"    ",3
01,00048,001525.6597,12,2022,19,"    ",3
01,00049,001190.2780,12,2022,25,2817,1
01,00049,001508.9500,12,2022,21,2808,1
01,00049,001777.2249,12,2022,03,"    "," "
01,00050,001575.7713,12,2022,62,2808,1
01,00050,001254.2717,12,2022,57,"    ",3
01,00050,001659.1446,12,2022,33,2812,1
01,00050,001415.5905,12,2022,36,2808,1
01,00050,001621.8408,12,2022,12,"    "," "
01,00050,001777.2249,12,2022,00,"    "," "
01,00050,001525.6597,12,2022,16,"    ",3
01,00051,001575.7713,12,2022,62,2808,1
01,00051,001254.2717,12,2022,57,2808,1
01,00051,001508.9500,12,2022,24,2808,1
01,00051,001525.6597,12,2022,21,"    ",3
01,00051,001777.2249,12,2022,11,"    "," "
01,00052,001575.7713,12,2022,59,2808,1
01,00052,001254.2717,12,2022,59,2808,1
01,00052,001777.2249,12,2022,14,2808," "
01,00052,001777.2249,12,2022,05,"    "," "
01,00052,001421.3828,12,2022,35,"    "," "
01,00053,001421.3828,12,2022,43,2808,1
01,00053,001415.5905,12,2022,41,2808,1
01,00053,001525.6597,12,2022,17,"    ",3
01,00053,001621.8408,12,2022,13,"    "," "
01,00054,001254.2717,12,2022,60,2808,1
01,00054,001777.2249,12,2022,12,"    "," "
01,00054,001777.2249,12,2022,10,"    "," "
01,00055,001337.1469,12,2022,50,2808,1
01,00055,001462.8379,12,2022,49,2808,1
01,00055,001777.2249,12,2022,10,"    "," "
01,00056,001254.2717,12,2022,55,2808,1
01,00056,001659.1446,12,2022,34,2808,1
01,00057,001254.2717,12,2022,57,2808,1
01,00057,001575.7713,12,2022,56,2808,1
01,00057,001415.5905,12,2022,36,"    ",3
01,00057,001190.2780,12,2022,33,2808,1
01,00057,001525.6597,12,2022,19,2808,1
01,00057,001621.8408,12,2022,09,"    "," "
01,00057,001621.8408,12,2022,04,"    "," "
01,00058,001421.3828,12,2022,38,2808,1
01,00058,001659.1446,12,2022,34,"    ",3
01,00058,001621.8408,12,2022,13,"    "," "
01,00058,001621.8408,12,2022,08,"    "," "
01,00058,001337.1469,12,2022,49,"    ",3
01,00058,001421.3828,12,2022,40,2805,1
01,00059,001190.2780,12,2022,30,2808,1
01,00059,001659.1446,12,2022,27,2808,1
01,00060,001337.1469,12,2022,52,2808,1
01,00060,001462.8379,12,2022,48,2808,1
01,00060,001508.9500,12,2022,18,"    ",3
01,00061,001188.4960,12,2022,72,2808,1
01,00061,001190.2780,12,2022,32,2817,1
01,00061,001621.8408,12,2022,14,"    "," "
01,00062,001462.8379,12,2022,50,2808,1
01,00062,001508.9500,12,2022,18,"    ",3
01,00062,001525.6597,12,2022,16,"    ",3
01,00063,001337.1469,12,2022,49,2808,1
01,00063,001462.8379,12,2022,49,"    "," "
01,00063,001659.1446,12,2022,29,"    "," "
01,00064,001326.3213,12,2022,69,2808,1
01,00064,001190.2780,12,2022,34,2805,1
01,00065,001386.8490,12,2022,45,2819,1
01,00066,001375.6210,12,2022,65,2819,1
01,00066,001565.0381,12,2022,19,2819,1
01,00066,001565.0381,12,2022,18,2819,1
01,00066,001682.1250,12,2022,12,"    "," "
01,00067,001300.8933,12,2022,56,2819,1
01,00067,001234.5209,12,2022,31,2819,1
01,00067,001565.0381,12,2022,21,"    ",3
01,00067,001582.3689,12,2022,15,2819,1
01,00067,001720.8155,12,2022,33,2819,1
01,00067,001682.1250,12,2022,08,"    "," "
01,00067,001682.1250,12,2022,06,"    "," "
01,00068,001634.3432,12,2022,63,2819,1
01,00068,001300.8933,12,2022,60,2819,1
01,00068,001468.2083,12,2022,39,2819,1
01,00068,001234.5209,12,2022,33,2819,1
01,00068,001234.5209,12,2022,27,2819,1
01,00068,001582.3689,12,2022,22,"    ",3
01,00069,001474.2159,12,2022,37,2819,1
01,00069,001720.8155,12,2022,34,"    ",3
01,00069,001582.3689,12,2022,15,2819,1
01,00069,001682.1250,12,2022,14,"    "," "
01,00069,001843.2848,12,2022,11,"    "," "
01,00069,001843.2848,12,2022,08,"    "," "
01,00070,001375.6210,12,2022,83,"    ",3
01,00070,001232.6727,12,2022,67,2819,1
01,00070,001234.5209,12,2022,34,2819,1
01,00070,001720.8155,12,2022,34,"    "," "
01,00071,001517.2120,12,2022,50,2819,1
01,00071,001565.0381,12,2022,16,2819,1
01,00072,001234.5209,12,2022,27,2819,1
01,00073,001474.2159,12,2022,39,2819,1
01,00073,001843.2848,12,2022,06,"    "," "
01,00073,001232.6727,12,2022,72,"    ",3
01,00073,001468.2083,12,2022,38,"    "," "
01,00074,001386.8490,12,2022,54,2805,1
01,00074,001517.2120,12,2022,53,2819,1
01,00074,001234.5209,12,2022,27,2819,1
01,00074,001582.3689,12,2022,19,2819,1
01,00074,001232.6727,12,2022,80,"    ",3
01,00075,001234.5209,12,2022,32,2812,1
01,00075,001682.1250,12,2022,11,"    "," "
01,00075,001682.1250,12,2022,10,"    "," "
01,00075,001634.3432,12,2022,59,2812,1
01,00075,001720.8155,12,2022,27,"    "," "
01,00076,001474.2159,12,2022,35,2819,1
01,00076,001468.2083,12,2022,35,2819,1
01,00076,001843.2848,12,2022,10,"    "," "
01,00077,001325.3894,12,2022,48,2819,1
01,00077,001403.1432,12,2022,39,2819,1
01,00077,001512.2446,12,2022,18,2819,1
01,00077,001512.2446,12,2022,16,2819,1
01,00077,001761.5978,12,2022,08,2819," "
01,00078,001179.8119,12,2022,34,2819,1
01,00078,001644.5558,12,2022,26,2819,1
01,00078,001607.5800,12,2022,02,"    "," "
01,00078,001761.5978,12,2022,06,"    "," "
01,00079,001314.6590,12,2022,70,2819,1
01,00079,001178.0456,12,2022,66,2819,1
01,00079,001408.8846,12,2022,39,2816,1
01,00079,001408.8846,12,2022,35,2819,1
01,00079,001179.8119,12,2022,31,2819,1
01,00079,001179.8119,12,2022,26,2819,1
01,00079,001179.8119,12,2022,29,2819,1
01,00079,001644.5558,12,2022,33,2819,1
01,00079,001761.5978,12,2022,02,"    "," "
01,00079,001179.8119,12,2022,25,2816,1
01,00079,001644.5558,12,2022,26,"    "," "
01,00079,001607.5800,12,2022,05,"    "," "
01,00079,001607.5800,12,2022,10,2819," "
01,00080,001179.8119,12,2022,31,2819,1
01,00080,001607.5800,12,2022,11,2819," "
01,00080,001761.5978,12,2022,08,2819," "
01,00080,001644.5558,12,2022,32,"    "," "
01,00081,001325.3894,12,2022,50,2819,1
01,00081,001449.9752,12,2022,50,"    "," "
01,00082,001325.3894,12,2022,50,2819,1
01,00082,001449.9752,12,2022,45,2819,1
01,00082,001179.8119,12,2022,25,2819,1
01,00082,001495.6819,12,2022,22,2819,1
01,00082,001495.6819,12,2022,21,2819,1
01,00083,001178.0456,12,2022,85,"    ",3
01,00084,001325.3894,12,2022,51,2819,1
01,00084,001449.9752,12,2022,46,2819,1
01,00084,001495.6819,12,2022,22,"    ",3
01,00084,001495.6819,12,2022,20,2819,1
01,00084,001495.6819,12,2022,17,2819,1
01,00084,001408.8846,12,2022,43,2819,1
01,00084,001178.0456,12,2022,78,2819,1
01,00085,001408.8846,12,2022,35,2819,1
01,00085,001644.5558,12,2022,34,2819,1
01,00085,001607.5800,12,2022,13,2819," "
01,00085,001761.5978,12,2022,11,2819," "
01,00086,001217.1648,12,2022,81,"    ",3
01,00086,001369.4014,12,2022,47,2820,1
01,00087,001369.4014,12,2022,46,2820,1
01,00087,001562.4615,12,2022,20,2820,1
01,00087,001660.9626,12,2022,09,"    "," "
01,00087,001217.1648,12,2022,74,"    ",3
01,00087,001449.7371,12,2022,43,"    "," "
01,00088,001358.3146,12,2022,77,"    ",3
01,00088,001449.7371,12,2022,38,2820,1
01,00088,001699.1663,12,2022,30,2820,1
01,00088,001660.9626,12,2022,04,"    "," "
01,00089,001218.9897,12,2022,26,2820,1
01,00089,001820.0948,12,2022,05,"    "," "
01,00089,001562.4615,12,2022,19,2820,1
01,00089,001562.4615,12,2022,20,"    ",3
01,00089,001545.3487,12,2022,24,"    "," "
01,00090,001369.4014,12,2022,52,2820,1
01,00090,001218.9897,12,2022,29,2812,1
01,00090,001562.4615,12,2022,21,2820,1
01,00090,001699.1663,12,2022,26,"    ",3
01,00090,001498.1243,12,2022,48,"    "," "
01,00091,001455.6692,12,2022,39,2820,1
01,00091,001449.7371,12,2022,40,2820,1
01,00091,001562.4615,12,2022,22,"    ",3
01,00091,001660.9626,12,2022,14,"    "," "
01,00091,001660.9626,12,2022,11,"    "," "
01,00092,001284.5270,12,2022,58,2820,1
01,00092,001218.9897,12,2022,30,2820,1
01,00092,001218.9897,12,2022,29,2820,1
01,00092,001820.0948,12,2022,05,"    "," "
01,00093,001455.6692,12,2022,40,2812,1
01,00093,001449.7371,12,2022,41,2812,1
01,00093,001562.4615,12,2022,17,"    ",3
01,00093,001660.9626,12,2022,09,"    "," "
01,00093,001217.1648,12,2022,87,"    ",3
01,00094,001217.1648,12,2022,79,"    ",3
01,00094,001449.7371,12,2022,44,"    ",3
01,00094,001820.0948,12,2022,06,"    "," "
01,00094,001660.9626,12,2022,04,"    "," "
01,00094,001820.0948,12,2022,02,"    "," "
01,00095,001455.6692,12,2022,35,2820,1
01,00095,001449.7371,12,2022,35,2820,1
01,00095,001545.3487,12,2022,17,"    ",3
01,00096,001369.4014,12,2022,46,2820,1
01,00096,001498.1243,12,2022,46,2820,1
01,00096,001545.3487,12,2022,21,"    ",3
01,00096,001545.3487,12,2022,18,"    ",3
01,00097,001369.4014,12,2022,54,2820,1
01,00097,001498.1243,12,2022,50,2820,1
01,00097,001562.4615,12,2022,16,2820,1
01,00097,001218.9897,12,2022,26,2820,1
01,00097,001699.1663,12,2022,27,2820,1
01,00097,001218.9897,12,2022,30,2820,1
01,00097,001545.3487,12,2022,24,"    ",3
01,00098,001455.6692,12,2022,44,2820,1
01,00098,001562.4615,12,2022,19,"    ",3
01,00098,001545.3487,12,2022,17,"    ",3
01,00098,001449.7371,12,2022,43,"    "," "
01,00099,001613.7819,12,2022,57,2820,1
01,00099,001284.5270,12,2022,59,2820,1
01,00099,001545.3487,12,2022,23,2820,1
01,00100,001369.4014,12,2022,46,2820,1
01,00100,001498.1243,12,2022,48,2820,1
01,00100,001562.4615,12,2022,19,2820,1
01,00101,001217.1648,12,2022,68,2820,1
01,00101,001545.3487,12,2022,19,"    ",3
01,00101,001545.3487,12,2022,19,"    ",3
01,00101,001660.9626,12,2022,09,"    "," "
01,00102,001455.6692,12,2022,35,2820,1
01,00103,001202.5209,12,2022,78,2906,1
01,00103,001346.8160,12,2022,76,"    ",3
01,00104,001346.8160,12,2022,96,"    ",3
01,00105,001202.5209,12,2022,77,"    ",3
01,00105,002292.8861,12,2022,48,"    ",3
01,00105,003050.7185,12,2022,21,"    ",3
01,00105,002589.3186,12,2022,11,"    "," "
01,00105,002111.0468,12,2022,09,"    "," "
01,00106,002298.3286,12,2022,61,"    ",2
01,00106,001638.7083,12,2022,60,"    ",3
01,00106,001514.8405,12,2022,31,2906,1
01,00106,001514.8405,12,2022,27,2906,1
01,00107,001346.8160,12,2022,78,"    ",3
01,00107,001514.8405,12,2022,28,2925,1
01,00107,001514.8405,12,2022,27,2906,1
01,00107,002120.6573,12,2022,40,2925,1
01,00108,001346.8160,12,2022,71,"    ",3
01,00108,002753.2457,12,2022,32,"    ",3
01,00108,001514.8405,12,2022,27,"    ",3
01,00108,002589.3186,12,2022,00,"    "," "
01,00108,002753.2457,12,2022,34,2906,1
01,00108,001514.8405,12,2022,34,"    "," "
01,00108,002111.0468,12,2022,10,"    "," "
01,00109,001346.8160,12,2022,70,2906,1
01,00109,001876.4682,12,2022,44,2906,1
01,00109,002292.8861,12,2022,45,"    "," "
01,00109,003148.7833,12,2022,17,2906,1
01,00109,002111.0468,12,2022,09,"    "," "
01,00110,001346.8160,12,2022,72,2906,1
01,00110,003050.7185,12,2022,24,2906,1
01,00111,001962.4058,12,2022,53,2906,1
01,00111,002292.8861,12,2022,47,"    "," "
01,00111,003050.7185,12,2022,17,2906,1
01,00111,002589.3186,12,2022,10,"    "," "
01,00111,002589.3186,12,2022,04,"    "," "
01,00111,002120.6573,12,2022,41,"    ",3
01,00111,002589.3186,12,2022,08,"    "," "
01,00112,001876.4682,12,2022,40,2906,1
01,00112,002120.6573,12,2022,41,"    "," "
01,00112,003148.7833,12,2022,20,"    ",3
01,00112,002111.0468,12,2022,10,"    "," "
01,00113,002753.2457,12,2022,31,2906,1
01,00113,001514.8405,12,2022,26,"    ",3
01,00113,002111.0468,12,2022,07,"    "," "
01,00113,002589.3186,12,2022,06,"    "," "
01,00114,002292.8861,12,2022,49,2906,1
01,00114,002753.2457,12,2022,33,2906,1
01,00114,003148.7833,12,2022,18,2906,1
01,00114,001346.8160,12,2022,85,"    ",3
01,00115,001876.4682,12,2022,41,2906,1
01,00115,002120.6573,12,2022,37,"    ",3
01,00115,003050.7185,12,2022,20,2906,1
01,00115,003050.7185,12,2022,16,"    ",3
01,00115,003050.7185,12,2022,16,"    ",3
01,00116,001962.4058,12,2022,53,2906,1
01,00117,001202.5209,12,2022,83,"    ",3
01,00117,001346.8160,12,2022,81,"    ",3
01,00118,001962.4058,12,2022,53,2906,1
01,00118,001638.7083,12,2022,59,"    ",3
01,00118,003148.7833,12,2022,24,2906,1
01,00118,003050.7185,12,2022,19,"    ",3
01,00118,003050.7185,12,2022,17,"    ",3
01,00119,001962.4058,12,2022,48,2906,1
01,00119,002120.6573,12,2022,40,"    ",3
01,00119,002111.0468,12,2022,08,"    "," "
01,00119,002111.0468,12,2022,07,"    "," "
01,00119,001876.4682,12,2022,38,2906,1
01,00120,001962.4058,12,2022,49,2906,1
01,00120,002120.6573,12,2022,36,2906,1
01,00120,003148.7833,12,2022,16,"    ",3
01,00120,002589.3186,12,2022,14,"    "," "
01,00120,002589.3186,12,2022,12,"    "," "
01,00121,001962.4058,12,2022,53,"    ",2
01,00121,002292.8861,12,2022,47,2906,1
01,00121,001514.8405,12,2022,29,2906,1
01,00121,001514.8405,12,2022,26,2926,1
01,00121,003050.7185,12,2022,20,"    ",3
01,00121,003148.7833,12,2022,18,"    ",3
01,00122,001202.5209,12,2022,72,"    ",3
01,00122,001962.4058,12,2022,49,2906,1
01,00123,002298.3286,12,2022,60,2906,1
01,00123,001638.7083,12,2022,55,2906,1
01,00123,002111.0468,12,2022,12,"    "," "
01,00124,001202.5209,12,2022,77,"    ",3
01,00125,001876.4682,12,2022,38,2909,1
01,00125,002120.6573,12,2022,38,2906,1
01,00125,002589.3186,12,2022,08,"    "," "
01,00125,003148.7833,12,2022,18,"    ",3
01,00126,002753.2457,12,2022,32,2906,1
01,00126,001514.8405,12,2022,30,"    ",3
01,00126,002589.3186,12,2022,14,"    "," "
01,00126,002589.3186,12,2022,12,"    "," "
01,00126,002111.0468,12,2022,10,"    "," "
01,00127,001346.8160,12,2022,87,"    ",3
01,00128,002188.7564,12,2022,61,2903,1
01,00128,001560.5834,12,2022,61,2903,1
01,00128,001442.6209,12,2022,34,2903,1
01,00128,001442.6209,12,2022,27,2921,1
01,00129,001868.8487,12,2022,47,2907,1
01,00129,002019.5555,12,2022,44,2903,1
01,00129,002998.6659,12,2022,17,"    ",3
01,00129,002010.4032,12,2022,01,"    "," "
01,00130,001282.6069,12,2022,66,2903,1
01,00131,001145.1911,12,2022,71,2907,1
01,00131,001282.6069,12,2022,68,"    ",3
01,00131,001787.0081,12,2022,42,2907,1
01,00131,001868.8487,12,2022,45,2934,1
01,00131,002019.5555,12,2022,43,"    ",3
01,00131,002905.2764,12,2022,19,2907,1
01,00131,002998.6659,12,2022,16,"    ",3
01,00131,002905.2764,12,2022,15,"    ",3
01,00132,001868.8487,12,2022,54,2907,1
01,00132,002183.5735,12,2022,48,2934,1
01,00133,001787.0081,12,2022,39,2913,1
01,00133,002019.5555,12,2022,37,"    ",3
01,00133,002010.4032,12,2022,13,"    "," "
01,00134,001145.1911,12,2022,71,"    ",3
01,00135,001868.8487,12,2022,52,2907,1
01,00135,002183.5735,12,2022,53,"    ",3
01,00135,002010.4032,12,2022,12,"    "," "
01,00136,001145.1911,12,2022,68,2907,1
01,00136,001787.0081,12,2022,39,2907,1
01,00137,002019.5555,12,2022,39,2934,1
01,00137,002010.4032,12,2022,07,"    "," "
01,00137,002010.4032,12,2022,05,"    "," "
01,00137,001442.6209,12,2022,29,2907,1
01,00138,001868.8487,12,2022,47,2907,1
01,00138,001442.6209,12,2022,25,"    ",3
01,00138,002998.6659,12,2022,17,"    ",3
01,00138,002010.4032,12,2022,13,"    "," "
01,00138,002010.4032,12,2022,01,"    "," "
01,00138,002019.5555,12,2022,37,"    "," "
01,00139,002671.8516,12,2022,32,2914,1
01,00139,001470.0573,12,2022,30,"    "," "
01,00139,002512.7706,12,2022,10,"    "," "
01,00139,002512.7706,12,2022,07,"    "," "
01,00140,001820.9942,12,2022,39,2914,1
01,00141,001904.3913,12,2022,49,2914,1
01,00141,002225.1016,12,2022,48,"    "," "
01,00141,002960.5301,12,2022,18,2914,1
01,00141,002960.5301,12,2022,17,2914,1
01,00141,002512.7706,12,2022,14,"    "," "
01,00141,002048.6379,12,2022,09,"    "," "
01,00142,001166.9708,12,2022,98,"    ",3
01,00142,002230.3831,12,2022,60,2914,1
01,00142,001590.2632,12,2022,59,"    ",3
01,00143,002230.3831,12,2022,55,2913,1
01,00143,002225.1016,12,2022,48,"    "," "
01,00143,002960.5301,12,2022,20,2914,1
01,00143,002960.5301,12,2022,19,2914,1
01,00143,003055.6958,12,2022,17,"    ",3
01,00144,002230.3831,12,2022,64,2914,1
01,00145,002057.9643,12,2022,40,2914,1
01,00145,003055.6958,12,2022,17,"    ",3
01,00145,002048.6379,12,2022,05,"    "," "
01,00145,002671.8516,12,2022,29,2914,1
01,00146,001166.9708,12,2022,68,2914,1
01,00146,001590.2632,12,2022,61,2914,1
01,00146,001820.9942,12,2022,36,"    "," "
01,00146,002057.9643,12,2022,39,"    ",3
01,00146,002512.7706,12,2022,10,"    "," "
01,00146,002671.8516,12,2022,27,2914,1
01,00146,001470.0573,12,2022,27,2914,1
01,00146,002048.6379,12,2022,05,"    "," "
01,00147,002057.9643,12,2022,43,"    ",3
01,00148,001307.0001,12,2022,94,"    ",3
01,00149,001166.9708,12,2022,66,2914,1
01,00149,001307.0001,12,2022,68,2914,1
01,00150,001820.9942,12,2022,36,2914,1
01,00150,002057.9643,12,2022,36,"    ",3
