Region,"Household Unique Sequential Number","Final Weight Based on Projection (provincial projections)","Survey Month","Survey Year","C05-Age as of Last Birthday","C11 - Location of Work (Province, Municipality)","New Employment Criteria (jul 05, 2005)"
01,00019,001460.1477,06,2022,36,2812,1
01,00019,001942.6328,06,2022,02,"    "," "
01,00019,001942.6328,06,2022,13,2812," "
01,00020,001676.8016,06,2022,47,2812,1
01,00020,001705.8283,06,2022,46,2812,1
01,00020,001871.1665,06,2022,25,2812,1
01,00020,001609.9827,06,2022,23,2812,1
01,00021,001281.7717,06,2022,57,2812,1
01,00021,001871.1665,06,2022,26,2812,1
01,00021,001609.9827,06,2022,24,"    ",3
01,00021,001728.4379,06,2022,01,"    "," "
01,00022,001622.4432,06,2022,62,2812,1
01,00022,001281.7717,06,2022,56,2812,1
01,00022,001233.0423,06,2022,20,"    ",3
01,00023,001281.7717,06,2022,57,"    ",3
01,00023,001370.5884,06,2022,35,2812,1
01,00023,002645.5709,06,2022,29,2812,1
01,00023,001942.6328,06,2022,06,"    "," "
01,00023,001728.4379,06,2022,02,"    "," "
01,00024,001705.8283,06,2022,47,2812,1
01,00024,001233.0423,06,2022,22,"    ",3
01,00024,001609.9827,06,2022,20,"    ",3
01,00025,001871.1665,06,2022,31,2812,1
01,00025,001460.1477,06,2022,37,2812,1
01,00025,001609.9827,06,2022,16,2812,1
01,00025,001728.4379,06,2022,12,2812," "
01,00025,001728.4379,06,2022,08,2812," "
01,00026,001622.4432,06,2022,64,2812,1
01,00026,001281.7717,06,2022,60,"    ",3
01,00026,001871.1665,06,2022,28,2812,1
01,00027,001370.5884,06,2022,36,2812,1
01,00027,002645.5709,06,2022,32,2812,1
01,00027,001728.4379,06,2022,12,2812," "
01,00027,001728.4379,06,2022,11,2812," "
01,00027,001942.6328,06,2022,07,2812," "
01,00028,001281.7717,06,2022,60,2812,1
01,00029,001379.9409,06,2022,72,2812,1
01,00029,001370.5884,06,2022,37,2812,1
01,00029,001609.9827,06,2022,16,2812,1
01,00030,001871.1665,06,2022,31,2812,1
01,00030,002645.5709,06,2022,29,2812,1
01,00030,001942.6328,06,2022,05,"    "," "
01,00031,001676.8016,06,2022,45,2812,1
01,00031,001942.6328,06,2022,09,"    "," "
01,00031,001705.8283,06,2022,47,"    "," "
01,00032,001370.5884,06,2022,39,2812,1
01,00032,001460.1477,06,2022,35,2812,1
01,00032,001942.6328,06,2022,14,2812," "
01,00033,001370.5884,06,2022,38,2812,1
01,00033,001460.1477,06,2022,37,2812,1
01,00033,001233.0423,06,2022,15,2812,1
01,00033,001942.6328,06,2022,12,2812," "
01,00033,001281.7717,06,2022,60,2812,1
01,00034,001592.8483,06,2022,58,2812,1
01,00034,001258.3910,06,2022,55,2812,1
01,00034,001210.5504,06,2022,15,2812,1
01,00034,001354.7695,06,2022,82,"    ",3
01,00034,001345.5876,06,2022,44,2812,1
01,00035,001837.0346,06,2022,34,2812,1
01,00035,002597.3131,06,2022,32,2812,1
01,00035,001696.9095,06,2022,11,2812," "
01,00035,001696.9095,06,2022,07,"    "," "
01,00036,001646.2152,06,2022,49,2812,1
01,00036,001433.5132,06,2022,40,2812,1
01,00036,001580.6151,06,2022,16,"    ",3
01,00036,001696.9095,06,2022,03,"    "," "
01,00037,001354.7695,06,2022,76,2812,1
01,00037,002597.3131,06,2022,34,2812,1
01,00037,001210.5504,06,2022,15,2812,1
01,00037,001907.1973,06,2022,10,2812," "
01,00037,001907.1973,06,2022,08,"    "," "
01,00037,001696.9095,06,2022,02,"    "," "
01,00038,001258.3910,06,2022,57,2812,1
01,00038,001837.0346,06,2022,32,2812,1
01,00039,001354.7695,06,2022,82,"    ",3
01,00039,001837.0346,06,2022,25,2812,1
01,00039,001696.9095,06,2022,05,"    "," "
01,00039,001696.9095,06,2022,04,"    "," "
01,00040,001345.5876,06,2022,41,2812,1
01,00040,001433.5132,06,2022,40,2812,1
01,00040,001696.9095,06,2022,10,"    "," "
01,00040,001580.6151,06,2022,21,2812,1
01,00041,001837.0346,06,2022,33,2812,1
01,00041,002597.3131,06,2022,29,2812,1
01,00041,001696.9095,06,2022,12,"    "," "
01,00041,001907.1973,06,2022,10,"    "," "
01,00041,001210.5504,06,2022,22,2812,1
01,00042,001592.8483,06,2022,62,2812,1
01,00042,001258.3910,06,2022,63,2812,1
01,00042,001433.5132,06,2022,40,2820,1
01,00042,001907.1973,06,2022,10,"    "," "
01,00043,001646.2152,06,2022,54,2812,1
01,00043,001674.7124,06,2022,53,2812,1
01,00043,001210.5504,06,2022,24,2812,1
01,00044,001592.8483,06,2022,59,2812,1
01,00044,001258.3910,06,2022,58,"    ",3
01,00044,001837.0346,06,2022,34,2812,1
01,00045,001345.5876,06,2022,40,2812,1
01,00046,002597.3131,06,2022,32,2812,1
01,00046,001907.1973,06,2022,01,"    "," "
01,00046,001696.9095,06,2022,09,2812," "
01,00046,001345.5876,06,2022,39,"    "," "
01,00047,001646.2152,06,2022,45,2812,1
01,00047,001674.7124,06,2022,45,"    ",3
01,00047,001210.5504,06,2022,21,2812,1
01,00047,001580.6151,06,2022,19,"    ",3
01,00048,001345.5876,06,2022,41,2812,1
01,00048,001433.5132,06,2022,40,2812,1
01,00048,001580.6151,06,2022,15,2812,1
01,00048,001907.1973,06,2022,13,2812," "
01,00048,001696.9095,06,2022,06,"    "," "
01,00048,001696.9095,06,2022,01,"    "," "
01,00049,001345.5876,06,2022,44,2812,1
01,00049,001674.7124,06,2022,47,2812,1
01,00049,001580.6151,06,2022,24,2812,1
01,00049,001580.6151,06,2022,17,"    ",3
01,00049,001580.6151,06,2022,15,"    ",3
01,00050,001592.8483,06,2022,57,2812,1
01,00050,001258.3910,06,2022,58,2812,1
01,00051,001345.5876,06,2022,40,2812,1
01,00051,001696.9095,06,2022,07,"    "," "
01,00051,001433.5132,06,2022,38,"    "," "
01,00052,002597.3131,06,2022,33,2812,1
01,00052,001907.1973,06,2022,12,"    "," "
01,00052,001696.9095,06,2022,08,"    "," "
01,00052,001210.5504,06,2022,21,2812,1
01,00053,001646.2152,06,2022,47,2812,1
01,00053,001210.5504,06,2022,23,"    ",3
01,00053,001210.5504,06,2022,19,2812,1
01,00053,001210.5504,06,2022,17,2812,1
01,00053,001345.5876,06,2022,39,"    ",3
01,00053,002597.3131,06,2022,28,"    ",3
01,00053,001907.1973,06,2022,08,"    "," "
01,00053,001674.7124,06,2022,45,"    "," "
01,00053,001258.3910,06,2022,62,"    "," "
01,00053,001433.5132,06,2022,43,"    "," "
01,00054,001537.0829,06,2022,58,2812,1
01,00054,001214.3349,06,2022,55,2812,1
01,00055,001537.0829,06,2022,61,2813,1
01,00055,001214.3349,06,2022,59,2813,1
01,00055,001840.4266,06,2022,14,2813," "
01,00056,001298.4788,06,2022,36,2813,1
01,00056,002003.6025,06,2022,76,"    ",3
01,00056,001168.1692,06,2022,23,2813,1
01,00056,001525.2779,06,2022,16,"    ",3
01,00057,001537.0829,06,2022,60,2813,1
01,00057,001307.3392,06,2022,68,2813,1
01,00057,001168.1692,06,2022,20,2813,1
01,00058,001168.1692,06,2022,22,2813,1
01,00059,002003.6025,06,2022,77,2813,1
01,00059,001307.3392,06,2022,77,"    ",3
01,00059,001298.4788,06,2022,38,2813,1
01,00060,001307.3392,06,2022,76,"    ",3
01,00060,001298.4788,06,2022,41,"    ",3
01,00060,001168.1692,06,2022,16,2813,1
01,00061,001537.0829,06,2022,63,2813,1
01,00061,001772.7203,06,2022,31,2813,1
01,00061,001840.4266,06,2022,09,"    "," "
01,00061,001637.5009,06,2022,05,"    "," "
01,00062,001537.0829,06,2022,57,2813,1
01,00062,001616.0809,06,2022,53,2813,1
01,00062,001772.7203,06,2022,29,2813,1
01,00062,001383.3261,06,2022,35,"    "," "
01,00063,001588.5814,06,2022,45,2813,1
01,00063,001525.2779,06,2022,17,"    ",3
01,00063,001383.3261,06,2022,43,2813,1
01,00064,001588.5814,06,2022,48,2813,1
01,00064,001616.0809,06,2022,45,2813,1
01,00064,001168.1692,06,2022,23,2813,1
01,00064,001168.1692,06,2022,19,2813,1
01,00064,001168.1692,06,2022,17,2813,1
01,00064,001637.5009,06,2022,14,2813," "
01,00064,001637.5009,06,2022,08,"    "," "
01,00065,002003.6025,06,2022,92,"    ",3
01,00065,001214.3349,06,2022,55,2813,1
01,00065,001383.3261,06,2022,43,2813,1
01,00065,001772.7203,06,2022,27,2813,1
01,00065,001772.7203,06,2022,26,2813,1
01,00065,001168.1692,06,2022,21,2813,1
01,00065,001525.2779,06,2022,24,2813,1
01,00065,001168.1692,06,2022,20,2813,1
01,00065,001168.1692,06,2022,17,2813,1
01,00065,001525.2779,06,2022,15,"    ",3
01,00065,001840.4266,06,2022,13,"    "," "
01,00065,001840.4266,06,2022,10,"    "," "
01,00066,001783.0468,06,2022,34,2817,1
01,00066,001391.3843,06,2022,37,2817,1
01,00066,001647.0398,06,2022,13,2817," "
01,00066,001647.0398,06,2022,13,2817," "
01,00067,001314.9548,06,2022,72,2817,1
01,00067,001783.0468,06,2022,30,2817,1
01,00068,001546.0368,06,2022,58,2817,1
01,00069,001314.9548,06,2022,71,2817,1
01,00069,001306.0427,06,2022,36,2812,1
01,00069,002520.9818,06,2022,26,2817,1
01,00070,001314.9548,06,2022,70,2817,1
01,00070,001306.0427,06,2022,42,2817,1
01,00070,001625.4950,06,2022,47,"    "," "
01,00071,001597.8353,06,2022,48,2817,1
01,00071,001625.4950,06,2022,49,2817,1
01,00071,001534.1631,06,2022,23,2817,1
01,00071,001174.9741,06,2022,20,2817,1
01,00071,001174.9741,06,2022,17,2817,1
01,00071,001174.9741,06,2022,15,2817,1
01,00071,001851.1475,06,2022,13,2817," "
01,00072,001597.8353,06,2022,54,2817,1
01,00072,001625.4950,06,2022,49,2817,1
01,00072,001783.0468,06,2022,26,2817,1
01,00072,001783.0468,06,2022,25,2817,1
01,00072,001534.1631,06,2022,16,2817,1
01,00073,002015.2740,06,2022,76,"    ",3
01,00073,001597.8353,06,2022,47,2817,1
01,00073,001625.4950,06,2022,47,2817,1
01,00073,001174.9741,06,2022,15,2817,1
01,00073,001391.3843,06,2022,44,2817,1
01,00074,001221.4087,06,2022,57,2817,1
01,00074,001783.0468,06,2022,30,2817,1
01,00074,002520.9818,06,2022,33,2817,1
01,00074,001647.0398,06,2022,07,2817," "
01,00075,001546.0368,06,2022,61,2817,1
01,00075,001221.4087,06,2022,57,2817,1
01,00075,001783.0468,06,2022,26,2817,1
01,00075,001534.1631,06,2022,21,2817,1
01,00076,001546.0368,06,2022,60,2817,1
01,00076,001221.4087,06,2022,61,2817,1
01,00076,001391.3843,06,2022,35,2817,1
01,00076,001851.1475,06,2022,11,2817," "
01,00076,001647.0398,06,2022,08,2817," "
01,00076,001647.0398,06,2022,00,"    "," "
01,00077,001306.0427,06,2022,35,2817,1
01,00077,002520.9818,06,2022,32,2812,1
01,00077,001174.9741,06,2022,15,"    ",3
01,00077,001647.0398,06,2022,09,"    "," "
01,00077,001647.0398,06,2022,00,"    "," "
01,00078,001314.9548,06,2022,84,"    ",3
01,00078,001391.3843,06,2022,42,"    ",3
01,00079,002015.2740,06,2022,80,"    ",3
01,00079,001314.9548,06,2022,65,2817,1
01,00079,001306.0427,06,2022,44,2817,1
01,00080,001306.0427,06,2022,39,2817,1
01,00080,001391.3843,06,2022,40,2817,1
01,00080,001647.0398,06,2022,13,2817," "
01,00081,002015.2740,06,2022,72,2817,1
01,00081,001314.9548,06,2022,66,2817,1
01,00081,001306.0427,06,2022,38,2817,1
01,00082,001348.4036,06,2022,76,"    ",3
01,00083,001339.2648,06,2022,39,2822,1
01,00083,001426.7773,06,2022,42,2822,1
01,00083,001204.8622,06,2022,20,2822,1
01,00084,001339.2648,06,2022,35,2822,1
01,00085,002585.1086,06,2022,25,"    ",2
01,00086,001339.2648,06,2022,36,2822,1
01,00086,001426.7773,06,2022,35,2822,1
01,00086,001573.1879,06,2022,15,2822,1
01,00086,001898.2356,06,2022,10,2822," "
01,00086,001688.9359,06,2022,07,2822," "
01,00087,001638.4798,06,2022,45,2822,1
01,00087,001204.8622,06,2022,21,2822,1
01,00087,001204.8622,06,2022,19,2822,1
01,00087,001426.7773,06,2022,43,"    "," "
01,00088,001339.2648,06,2022,41,2822,1
01,00088,001426.7773,06,2022,38,2822,1
01,00088,001573.1879,06,2022,17,2822,1
01,00088,001204.8622,06,2022,15,"    ",3
01,00088,001688.9359,06,2022,13,2822," "
01,00088,001348.4036,06,2022,74,"    ",3
01,00089,001348.4036,06,2022,91,"    ",3
01,00090,001638.4798,06,2022,45,2822,1
01,00090,001426.7773,06,2022,42,2822,1
01,00090,001573.1879,06,2022,20,2822,1
01,00090,001204.8622,06,2022,16,2822,1
01,00090,001688.9359,06,2022,13,2822," "
01,00091,001348.4036,06,2022,73,2822,1
01,00091,001638.4798,06,2022,45,"    ",3
01,00092,001638.4798,06,2022,50,2822,1
01,00092,001666.8431,06,2022,49,2822,1
01,00092,001828.4026,06,2022,28,2822,1
01,00092,001573.1879,06,2022,18,"    ",3
01,00093,001426.7773,06,2022,42,2822,1
01,00093,001688.9359,06,2022,14,2822," "
01,00093,001898.2356,06,2022,10,"    "," "
01,00093,001688.9359,06,2022,07,"    "," "
01,00094,001638.4798,06,2022,52,2822,1
01,00094,001666.8431,06,2022,47,2822,1
01,00094,001573.1879,06,2022,20,2822,1
01,00094,001573.1879,06,2022,18,2822,1
01,00094,001204.8622,06,2022,15,2822,1
01,00094,001204.8622,06,2022,22,2822,1
01,00094,001573.1879,06,2022,24,"    ",3
01,00094,001898.2356,06,2022,02,"    "," "
01,00094,001348.4036,06,2022,76,"    ",3
01,00095,001585.3637,06,2022,55,2822,1
01,00095,001426.7773,06,2022,40,2822,1
01,00095,001573.1879,06,2022,16,2822,1
01,00095,001898.2356,06,2022,11,2822," "
01,00095,001688.9359,06,2022,10,2822," "
01,00095,001688.9359,06,2022,06,"    "," "
01,00096,001585.3637,06,2022,63,2822,1
01,00096,001252.4779,06,2022,55,2822,1
01,00096,001828.4026,06,2022,27,2812,1
01,00096,001204.8622,06,2022,24,2820,1
01,00096,001204.8622,06,2022,18,2822,1
01,00096,001204.8622,06,2022,16,2822,1
01,00096,001688.9359,06,2022,00,"    "," "
01,00096,001426.7773,06,2022,38,"    "," "
01,00097,001828.4026,06,2022,29,2822,1
01,00097,002585.1086,06,2022,28,2822,1
01,00097,001688.9359,06,2022,03,"    "," "
01,00097,001898.2356,06,2022,02,"    "," "
01,00097,001688.9359,06,2022,00,"    "," "
01,00097,001828.4026,06,2022,25,2822,1
01,00098,002066.5370,06,2022,71,2822,1
01,00098,001348.4036,06,2022,70,"    ",3
01,00098,001204.8622,06,2022,21,"    ",3
01,00099,001514.4999,06,2022,81,"    ",3
01,00099,001687.8131,06,2022,49,"    ",3
01,00099,001363.1356,06,2022,26,2934,1
01,00099,001812.9007,06,2022,22,2934,1
01,00100,001567.0726,06,2022,45,2903,1
01,00100,001117.9621,06,2022,20,"    ",3
01,00100,001812.9007,06,2022,19,"    ",3
01,00100,001117.9621,06,2022,17,"    ",3
01,00101,001375.1527,06,2022,81,"    ",3
01,00102,001567.0726,06,2022,50,2903,1
01,00102,001687.8131,06,2022,51,2903,1
01,00102,001363.1356,06,2022,25,2903,1
01,00102,001874.2296,06,2022,13,"    "," "
01,00102,001363.1356,06,2022,32,2934,1
01,00102,002616.5056,06,2022,29,"    ",3
01,00102,001874.2296,06,2022,08,"    "," "
01,00103,001514.4999,06,2022,65,2928,1
01,00103,001511.3875,06,2022,60,2934,1
01,00103,001363.1356,06,2022,32,2903,1
01,00103,001117.9621,06,2022,19,"    ",3
01,00103,001363.1356,06,2022,30,2903,1
01,00103,002616.5056,06,2022,26,"    ",3
01,00103,002184.5968,06,2022,03,"    "," "
01,00103,001874.2296,06,2022,01,"    "," "
01,00103,001874.2296,06,2022,10,"    "," "
01,00104,001363.1356,06,2022,34,2934,1
01,00104,002616.5056,06,2022,34,"    "," "
01,00104,002184.5968,06,2022,01,"    "," "
01,00105,001514.4999,06,2022,67,2922,1
01,00105,001375.1527,06,2022,67,"    ",3
01,00105,001708.5719,06,2022,43,2922,1
01,00105,001363.1356,06,2022,30,2903,1
01,00105,001687.8131,06,2022,45,2903,1
01,00105,001812.9007,06,2022,19,"    ",3
01,00106,001511.3875,06,2022,56,"    ",3
01,00106,001567.0726,06,2022,49,2903,1
01,00107,002074.4265,06,2022,63,2903,1
01,00107,001511.3875,06,2022,63,2903,1
01,00107,001812.9007,06,2022,20,2903,1
01,00107,001117.9621,06,2022,16,"    ",3
01,00107,001117.9621,06,2022,15,"    ",3
01,00107,001812.9007,06,2022,15,"    ",3
01,00107,002184.5968,06,2022,03,"    "," "
01,00107,001708.5719,06,2022,35,2924,1
01,00107,002184.5968,06,2022,14,"    "," "
01,00107,001990.3324,06,2022,38,"    "," "
01,00108,001567.0726,06,2022,50,2903,1
01,00108,001117.9621,06,2022,23,"    ",3
01,00108,001812.9007,06,2022,22,"    ",3
01,00108,001812.9007,06,2022,20,"    ",3
01,00108,001874.2296,06,2022,12,"    "," "
01,00108,001990.3324,06,2022,38,"    "," "
01,00109,001567.0726,06,2022,52,2903,1
01,00109,001363.1356,06,2022,26,2903,1
01,00109,001117.9621,06,2022,23,2820,1
01,00109,001117.9621,06,2022,20,"    ",3
01,00109,001117.9621,06,2022,16,"    ",3
01,00110,001708.5719,06,2022,41,"    ",3
01,00110,001990.3324,06,2022,43,2903,1
01,00110,002184.5968,06,2022,14,"    "," "
01,00110,002184.5968,06,2022,06,"    "," "
01,00111,001363.1356,06,2022,32,2921,1
01,00111,001990.3324,06,2022,35,2903,1
01,00111,001874.2296,06,2022,14,"    "," "
01,00111,002184.5968,06,2022,13,"    "," "
01,00111,002184.5968,06,2022,06,"    "," "
01,00111,002184.5968,06,2022,04,"    "," "
01,00112,001567.0726,06,2022,47,2903,1
01,00112,001687.8131,06,2022,49,2903,1
01,00112,001812.9007,06,2022,23,2934,1
01,00112,001812.9007,06,2022,20,2934,1
01,00112,001812.9007,06,2022,19,"    ",3
01,00113,001529.0624,06,2022,70,"    ",3
01,00113,001725.0004,06,2022,42,"    "," "
01,00113,002009.4702,06,2022,44,2909,1
01,00113,001830.3324,06,2022,18,"    ",3
01,00113,001725.0004,06,2022,38,2909,1
01,00113,001128.7117,06,2022,24,"    ",3
01,00113,001892.2510,06,2022,04,"    "," "
01,00113,001892.2510,06,2022,01,"    "," "
01,00114,001388.3754,06,2022,80,"    ",3
01,00114,002094.3729,06,2022,59,2909,1
01,00115,002094.3729,06,2022,57,2909,1
01,00115,001704.0421,06,2022,53,2909,1
01,00115,002641.6643,06,2022,26,"    "," "
01,00115,001128.7117,06,2022,23,2909,1
01,00115,001892.2510,06,2022,10,"    "," "
01,00116,001704.0421,06,2022,46,"    ",3
01,00116,001725.0004,06,2022,41,"    "," "
01,00116,001128.7117,06,2022,15,"    ",3
01,00116,002205.6026,06,2022,08,"    "," "
01,00117,001388.3754,06,2022,69,2909,1
01,00117,001725.0004,06,2022,42,2909,1
01,00117,001376.2427,06,2022,34,2909,1
01,00118,001725.0004,06,2022,42,1102,1
01,00118,002009.4702,06,2022,43,"    ",3
01,00118,001128.7117,06,2022,15,"    ",3
01,00119,001525.9200,06,2022,60,"    ",3
01,00119,001725.0004,06,2022,35,2909,1
01,00119,001376.2427,06,2022,27,2909,1
01,00119,002641.6643,06,2022,30,2909,1
01,00119,001376.2427,06,2022,30,2909,1
01,00119,002205.6026,06,2022,04,"    "," "
01,00120,001388.3754,06,2022,84,"    ",3
01,00121,001582.1406,06,2022,54,2909,1
01,00121,001704.0421,06,2022,53,"    ",3
01,00121,001830.3324,06,2022,20,"    ",3
01,00121,001128.7117,06,2022,15,"    ",3
01,00121,001892.2510,06,2022,10,"    "," "
01,00121,001388.3754,06,2022,81,"    ",3
01,00122,002641.6643,06,2022,32,2909,1
01,00122,001892.2510,06,2022,12,"    "," "
01,00122,001892.2510,06,2022,10,"    "," "
01,00122,002094.3729,06,2022,57,2909,1
01,00122,001525.9200,06,2022,58,"    ",3
01,00122,001376.2427,06,2022,25,2909,1
01,00122,002641.6643,06,2022,25,"    ",3
01,00122,001892.2510,06,2022,02,"    "," "
01,00123,001725.0004,06,2022,42,2909,1
01,00123,002641.6643,06,2022,27,"    ",3
01,00123,002205.6026,06,2022,02,"    "," "
01,00124,001345.6595,06,2022,34,2912,1
01,00124,001964.8153,06,2022,35,"    ",3
01,00124,002156.5892,06,2022,14,"    "," "
01,00124,001850.2010,06,2022,12,"    "," "
01,00124,001850.2010,06,2022,11,"    "," "
01,00124,001103.6292,06,2022,22,"    ",3
01,00125,001546.9819,06,2022,45,2912,1
01,00125,001666.1745,06,2022,45,2912,1
01,00125,001103.6292,06,2022,19,"    ",3
01,00125,001789.6584,06,2022,18,"    ",3
01,00125,002156.5892,06,2022,14,"    "," "
01,00126,001686.6671,06,2022,35,2912,1
01,00126,001964.8153,06,2022,38,2912,1
01,00126,001789.6584,06,2022,15,2912,1
01,00126,001850.2010,06,2022,11,"    "," "
01,00126,001850.2010,06,2022,10,"    "," "
01,00126,001850.2010,06,2022,01,"    "," "
01,00127,001345.6595,06,2022,27,2912,1
01,00127,001103.6292,06,2022,21,2912,1
01,00128,001666.1745,06,2022,47,2912,1
01,00128,001345.6595,06,2022,26,2912,1
01,00128,001103.6292,06,2022,21,"    ",3
01,00128,001103.6292,06,2022,23,"    "," "
01,00129,001495.0832,06,2022,72,"    ",3
01,00129,001357.5226,06,2022,72,"    ",3
01,00129,001789.6584,06,2022,19,"    ",3
01,00130,001546.9819,06,2022,52,2912,1
01,00131,001546.9819,06,2022,46,2912,1
01,00131,001666.1745,06,2022,49,2912,1
01,00131,001850.2010,06,2022,13,"    "," "
01,00131,001345.6595,06,2022,28,2925,1
01,00131,002582.9606,06,2022,28,2407,1
01,00131,002156.5892,06,2022,03,"    "," "
01,00132,001546.9819,06,2022,49,2912,1
01,00132,001666.1745,06,2022,49,"    ",3
01,00132,001345.6595,06,2022,26,2912,1
01,00132,002156.5892,06,2022,14,"    "," "
01,00132,001850.2010,06,2022,06,"    "," "
01,00133,001345.6595,06,2022,29,2912,1
01,00133,002582.9606,06,2022,29,2912,1
01,00133,002156.5892,06,2022,00,"    "," "
01,00134,001357.5226,06,2022,76,2912,1
01,00134,001686.6671,06,2022,36,2912,1
01,00134,001964.8153,06,2022,35,"    ",3
01,00134,001850.2010,06,2022,12,"    "," "
01,00135,002047.8313,06,2022,63,2928,1
01,00135,001492.0107,06,2022,62,2928,1
01,00136,001345.6595,06,2022,32,2912,1
01,00136,001964.8153,06,2022,36,2912,1
01,00136,001850.2010,06,2022,09,"    "," "
01,00136,001850.2010,06,2022,07,"    "," "
01,00137,001495.0832,06,2022,68,"    ",2
01,00137,001492.0107,06,2022,61,"    ",3
01,00138,001686.6671,06,2022,44,2912,1
01,00139,001546.9819,06,2022,45,2912,1
01,00139,001964.8153,06,2022,43,"    ",3
01,00139,001850.2010,06,2022,05,"    "," "
01,00140,001357.5226,06,2022,75,"    ",3
01,00141,001345.6595,06,2022,34,2912,1
01,00141,002582.9606,06,2022,34,"    ",3
01,00141,001789.6584,06,2022,15,"    ",3
01,00141,001850.2010,06,2022,14,"    "," "
01,00141,002156.5892,06,2022,11,"    "," "
01,00141,002156.5892,06,2022,08,"    "," "
01,00142,001686.6671,06,2022,40,2912,1
01,00142,001964.8153,06,2022,40,2912,1
01,00142,001103.6292,06,2022,21,2912,1
01,00142,001789.6584,06,2022,20,2912,1
01,00142,001103.6292,06,2022,15,"    ",3
01,00143,001345.6595,06,2022,33,2912,1
01,00143,002582.9606,06,2022,32,1523,1
01,00143,001103.6292,06,2022,15,"    ",3
01,00143,002156.5892,06,2022,12,"    "," "
01,00143,002156.5892,06,2022,09,"    "," "
01,00144,001546.9819,06,2022,46,2912,1
01,00144,001964.8153,06,2022,44,"    ",3
01,00144,001789.6584,06,2022,15,"    ",3
01,00144,001789.6584,06,2022,16,2912,1
01,00144,001103.6292,06,2022,17,"    ",3
01,00144,001357.5226,06,2022,80,"    ",3
01,00145,002047.8313,06,2022,56,2912,1
01,00145,001492.0107,06,2022,56,3314,1
01,00145,001345.6595,06,2022,34,3314,1
