Region,"Household Unique Sequential Number","Final Weight Based on Projection (provincial projections)","Survey Month","Survey Year","C05-Age as of Last Birthday","C11 - Location of Work (Province, Municipality)","New Employment Criteria (jul 05, 2005)"
01,00025,001065.4571,09,2021,78,"    ",3
01,00025,001066.2938,09,2021,72,2805,1
01,00025,001106.5628,09,2021,41,2805,1
01,00026,002906.6893,09,2021,30,2805,1
01,00027,002107.2235,09,2021,63,"    ",3
01,00027,001238.5389,09,2021,22,2812,1
01,00028,001293.8417,09,2021,54,2805,1
01,00028,001411.7549,09,2021,50,"    "," "
01,00028,001543.0232,09,2021,16,2805,1
01,00028,001238.5389,09,2021,15,2805,1
01,00029,001066.2938,09,2021,84,"    ",3
01,00030,002906.6893,09,2021,34,2805,1
01,00030,002358.9890,09,2021,31,"    "," "
01,00030,001982.1982,09,2021,13,"    "," "
01,00030,001397.5214,09,2021,12,"    "," "
01,00030,001397.5214,09,2021,06,"    "," "
01,00031,001459.3680,09,2021,41,2805,1
01,00031,001238.5389,09,2021,20,2805,1
01,00031,001543.0232,09,2021,17,2805,1
01,00031,001982.1982,09,2021,10,2805," "
01,00032,001293.8417,09,2021,54,2805,1
01,00032,002107.2235,09,2021,58,2805,1
01,00032,001543.0232,09,2021,20,2805,1
01,00032,001238.5389,09,2021,18,2805,1
01,00032,001982.1982,09,2021,14,2805," "
01,00033,001705.7351,09,2021,62,2812,1
01,00033,001365.3987,09,2021,53,2812,1
01,00033,002281.5295,09,2021,26,2812,1
01,00033,001492.3567,09,2021,22,2812,1
01,00033,001351.6326,09,2021,13,2812," "
01,00033,001031.2812,09,2021,85,"    ",3
01,00034,001031.2812,09,2021,82,"    ",3
01,00034,001251.3573,09,2021,46,2812,1
01,00035,001705.7351,09,2021,56,2812,1
01,00035,001365.3987,09,2021,53,2812,1
01,00035,001197.8704,09,2021,23,"    ",2
01,00035,002811.2456,09,2021,27,2812,1
01,00035,002281.5295,09,2021,26,2812,1
01,00035,001351.6326,09,2021,04,"    "," "
01,00035,001351.6326,09,2021,14,"    "," "
01,00036,001030.4719,09,2021,82,2812,1
01,00036,001031.2812,09,2021,77,2812,1
01,00036,001251.3573,09,2021,47,2812,1
01,00036,001070.2278,09,2021,38,2812,1
01,00036,001070.2278,09,2021,36,2812,1
01,00037,001411.4484,09,2021,41,2812,1
01,00037,002811.2456,09,2021,29,2812,1
01,00037,001070.2278,09,2021,41,2812,1
01,00038,001070.2278,09,2021,43,2812,1
01,00038,001411.4484,09,2021,42,2812,1
01,00038,001917.1110,09,2021,06,2812," "
01,00038,001917.1110,09,2021,05,"    "," "
01,00039,001030.4719,09,2021,65,2812,1
01,00039,001031.2812,09,2021,68,2812,1
01,00039,001197.8704,09,2021,21,2812,1
01,00039,001492.3567,09,2021,19,2812,1
01,00039,001492.3567,09,2021,17,2812,1
01,00039,001917.1110,09,2021,13,2812," "
01,00040,001251.3573,09,2021,52,2812,1
01,00040,001365.3987,09,2021,53,2812,1
01,00040,001492.3567,09,2021,21,2812,1
01,00040,001197.8704,09,2021,15,2812,1
01,00041,002038.0310,09,2021,58,2821,1
01,00041,001070.2278,09,2021,37,2820,1
01,00041,002281.5295,09,2021,33,2812,1
01,00041,001917.1110,09,2021,11,2812," "
01,00041,001351.6326,09,2021,11,2812," "
01,00041,001351.6326,09,2021,06,"    "," "
01,00042,001030.4719,09,2021,80,"    ",3
01,00042,001031.2812,09,2021,76,2812,1
01,00042,001070.2278,09,2021,41,2812,1
01,00042,001070.2278,09,2021,38,"    "," "
01,00042,001070.2278,09,2021,36,2812,1
01,00043,001365.3987,09,2021,48,2812,1
01,00043,001251.3573,09,2021,50,"    "," "
01,00043,001197.8704,09,2021,17,"    ",3
01,00043,001492.3567,09,2021,15,"    ",3
01,00043,001917.1110,09,2021,10,"    "," "
01,00044,001070.2278,09,2021,36,2812,1
01,00044,002281.5295,09,2021,32,2812,1
01,00044,001492.3567,09,2021,17,"    ",3
01,00044,001917.1110,09,2021,13,"    "," "
01,00044,001351.6326,09,2021,10,"    "," "
01,00045,001070.2278,09,2021,44,"    ",3
01,00045,001411.4484,09,2021,35,2812,1
01,00045,001917.1110,09,2021,02,"    "," "
01,00046,001365.3987,09,2021,46,"    ",3
01,00046,001197.8704,09,2021,20,2812,1
01,00046,001197.8704,09,2021,15,"    ",3
01,00046,001917.1110,09,2021,10,"    "," "
01,00046,001197.8704,09,2021,21,2812,1
01,00046,001492.3567,09,2021,18,"    ",3
01,00047,001705.7351,09,2021,60,"    ",2
01,00047,001365.3987,09,2021,53,2812,1
01,00047,001197.8704,09,2021,23,2812,1
01,00047,001197.8704,09,2021,22,2812,1
01,00047,001197.8704,09,2021,20,"    ",3
01,00047,001030.4719,09,2021,71,"    ",3
01,00048,001251.3573,09,2021,51,2812,1
01,00048,001365.3987,09,2021,46,"    "," "
01,00048,001492.3567,09,2021,21,"    ",3
01,00048,001492.3567,09,2021,19,"    ",3
01,00049,001070.2278,09,2021,38,2812,1
01,00049,002281.5295,09,2021,30,"    ",3
01,00049,001351.6326,09,2021,12,"    "," "
01,00049,001351.6326,09,2021,11,"    "," "
01,00049,001351.6326,09,2021,07,"    "," "
01,00049,001351.6326,09,2021,01,"    "," "
01,00050,001705.7351,09,2021,63,2812,1
01,00050,001031.2812,09,2021,65,2812,1
01,00050,001070.2278,09,2021,40,2812,1
01,00050,001411.4484,09,2021,40,"    ",3
01,00050,001351.6326,09,2021,10,"    "," "
01,00050,001917.1110,09,2021,03,"    "," "
01,00051,001032.6983,09,2021,75,2817,1
01,00051,001033.5092,09,2021,78,2817,1
01,00052,001254.0609,09,2021,51,2817,1
01,00052,001368.3487,09,2021,46,2817,1
01,00052,001354.5528,09,2021,12,2817," "
01,00052,001921.2529,09,2021,11,2817," "
01,00052,001921.2529,09,2021,07,"    "," "
01,00053,001072.5401,09,2021,35,2817,1
01,00053,001414.4978,09,2021,42,2817,1
01,00053,001354.5528,09,2021,11,2817," "
01,00053,001354.5528,09,2021,08,"    "," "
01,00053,001354.5528,09,2021,02,"    "," "
01,00054,001254.0609,09,2021,52,2817,1
01,00055,001709.4203,09,2021,62,2817,1
01,00055,002042.4342,09,2021,60,2817,1
01,00056,001709.4203,09,2021,59,2817,1
01,00056,001368.3487,09,2021,49,2817,1
01,00056,001200.4584,09,2021,22,2817,1
01,00056,001354.5528,09,2021,13,2817," "
01,00056,001709.4203,09,2021,62,"    ",3
01,00057,001254.0609,09,2021,46,2817,1
01,00057,001368.3487,09,2021,46,2817,1
01,00057,001495.5810,09,2021,23,2821,1
01,00057,001200.4584,09,2021,19,2817,1
01,00057,001495.5810,09,2021,18,"    ",3
01,00058,001254.0609,09,2021,54,2817,1
01,00058,002042.4342,09,2021,56,2817,1
01,00058,002286.4588,09,2021,28,2817,1
01,00058,002817.3194,09,2021,26,2817,1
01,00059,001254.0609,09,2021,54,"    ",3
01,00060,001254.0609,09,2021,50,2817,1
01,00061,001321.9071,09,2021,49,2818,1
01,00061,001442.3780,09,2021,46,"    "," "
01,00061,001576.4937,09,2021,20,2818,1
01,00061,001265.4047,09,2021,15,"    ",3
01,00062,002152.9324,09,2021,63,2818,1
01,00063,001088.5685,09,2021,73,2818,1
01,00063,001089.4234,09,2021,72,2818,1
01,00063,001321.9071,09,2021,45,2818,1
01,00063,001801.9020,09,2021,55,2818,1
01,00064,001088.5685,09,2021,77,"    ",3
01,00064,001089.4234,09,2021,77,"    ",3
01,00065,001088.5685,09,2021,73,2818,1
01,00065,001130.5658,09,2021,39,2818,1
01,00065,001491.0239,09,2021,41,2818,1
01,00065,001265.4047,09,2021,22,2818,1
01,00066,001321.9071,09,2021,49,2818,1
01,00066,001491.0239,09,2021,35,2818,1
01,00066,001576.4937,09,2021,19,2818,1
01,00066,001576.4937,09,2021,16,2818,1
01,00066,001427.8358,09,2021,12,2818," "
01,00066,002025.1951,09,2021,02,"    "," "
01,00066,001089.4234,09,2021,75,2818,1
01,00066,001130.5658,09,2021,39,2818,1
01,00066,001130.5658,09,2021,43,2818,1
01,00067,001089.4234,09,2021,69,"    ",3
01,00067,001130.5658,09,2021,44,2818,1
01,00068,002969.7398,09,2021,32,2818,1
01,00068,002410.1590,09,2021,25,"    ",3
01,00068,001427.8358,09,2021,02,"    "," "
01,00068,001265.4047,09,2021,21,2818,1
01,00069,001088.5685,09,2021,65,2818,1
01,00069,001089.4234,09,2021,65,2818,1
01,00069,002410.1590,09,2021,34,"    "," "
01,00069,001491.0239,09,2021,40,"    "," "
01,00069,001427.8358,09,2021,14,2818," "
01,00069,001265.4047,09,2021,17,2818,1
01,00070,001321.9071,09,2021,50,2818,1
01,00070,001265.4047,09,2021,19,2818,1
01,00071,001130.5658,09,2021,38,2818,1
01,00071,001491.0239,09,2021,42,2818,1
01,00071,001427.8358,09,2021,13,2818," "
01,00071,001427.8358,09,2021,12,2818," "
01,00071,002025.1951,09,2021,07,"    "," "
01,00072,001442.3780,09,2021,52,2818,1
01,00072,001265.4047,09,2021,20,2818,1
01,00072,001427.8358,09,2021,12,"    "," "
01,00073,001130.5658,09,2021,37,2812,1
01,00073,001491.0239,09,2021,41,2818,1
01,00073,001265.4047,09,2021,15,"    ",3
01,00073,001801.9020,09,2021,55,2818,1
01,00074,002969.7398,09,2021,33,2818,1
01,00074,002969.7398,09,2021,32,2818,1
01,00074,002410.1590,09,2021,26,2818,1
01,00074,001427.8358,09,2021,08,"    "," "
01,00075,001088.5685,09,2021,72,2818,1
01,00075,001089.4234,09,2021,70,"    ",3
01,00075,001130.5658,09,2021,41,"    "," "
01,00075,001491.0239,09,2021,42,"    ",3
01,00075,001427.8358,09,2021,11,"    "," "
01,00075,001130.5658,09,2021,36,"    "," "
01,00075,001491.0239,09,2021,36,"    ",3
01,00075,002025.1951,09,2021,08,"    "," "
01,00075,002025.1951,09,2021,02,"    "," "
01,00076,001053.1500,09,2021,74,"    ",3
01,00076,001053.9771,09,2021,66,2820,1
01,00077,001224.2326,09,2021,24,2820,1
01,00078,001442.5109,09,2021,38,2820,1
01,00078,001093.7809,09,2021,42,"    "," "
01,00078,001224.2326,09,2021,18,2820,1
01,00078,001381.3787,09,2021,12,"    "," "
01,00078,001381.3787,09,2021,08,"    "," "
01,00079,001743.2741,09,2021,58,2820,1
01,00079,002331.7403,09,2021,31,2820,1
01,00079,001381.3787,09,2021,11,"    "," "
01,00080,001053.1500,09,2021,77,2820,1
01,00080,001224.2326,09,2021,20,"    ",3
01,00080,001525.1998,09,2021,17,"    ",3
01,00080,001224.2326,09,2021,17,"    ",3
01,00080,002873.1142,09,2021,30,2820,1
01,00081,001743.2741,09,2021,61,2820,1
01,00081,002082.8830,09,2021,58,"    ",3
01,00081,001224.2326,09,2021,20,"    ",3
01,00081,001525.1998,09,2021,18,"    ",3
01,00082,001053.1500,09,2021,69,2820,1
01,00082,002082.8830,09,2021,62,2820,1
01,00082,002873.1142,09,2021,29,2820,1
01,00082,001525.1998,09,2021,22,"    ",3
01,00083,002873.1142,09,2021,33,2820,1
01,00083,001442.5109,09,2021,41,2820,1
01,00083,001525.1998,09,2021,15,"    ",3
01,00083,001959.3019,09,2021,11,"    "," "
01,00084,002873.1142,09,2021,31,2820,1
01,00084,001959.3019,09,2021,09,"    "," "
01,00084,001053.9771,09,2021,69,2820,1
01,00084,001959.3019,09,2021,10,"    "," "
01,00084,001381.3787,09,2021,07,"    "," "
01,00085,001053.9771,09,2021,70,"    ",3
01,00085,001093.7809,09,2021,39,2820,1
01,00085,001093.7809,09,2021,36,2820,1
01,00085,002873.1142,09,2021,33,2820,1
01,00085,001442.5109,09,2021,40,"    "," "
01,00085,001224.2326,09,2021,16,"    ",3
01,00086,001053.1500,09,2021,91,2820,1
01,00086,001053.1500,09,2021,67,2820,1
01,00087,001278.8966,09,2021,53,2820,1
01,00087,001395.4478,09,2021,54,"    ",3
01,00087,002873.1142,09,2021,28,2820,1
01,00087,001525.1998,09,2021,24,2805,1
01,00087,001224.2326,09,2021,22,2820,1
01,00087,001381.3787,09,2021,14,"    "," "
01,00088,001093.7809,09,2021,39,2820,1
01,00088,002331.7403,09,2021,32,2820,1
01,00088,001381.3787,09,2021,05,"    "," "
01,00089,001053.9771,09,2021,69,"    ",3
01,00089,001224.2326,09,2021,24,2820,1
01,00089,002331.7403,09,2021,25,"    ",2
01,00089,001525.1998,09,2021,19,"    ",3
01,00090,001053.1500,09,2021,74,"    ",3
01,00090,001053.9771,09,2021,70,"    ",3
01,00091,001053.9771,09,2021,89,"    ",3
01,00092,001093.7809,09,2021,39,2820,1
01,00092,002331.7403,09,2021,33,"    ",3
01,00092,001381.3787,09,2021,09,"    "," "
01,00092,001959.3019,09,2021,07,"    "," "
01,00092,001381.3787,09,2021,05,"    "," "
01,00093,001278.8966,09,2021,50,2820,1
01,00093,001395.4478,09,2021,47,"    ",2
01,00093,001224.2326,09,2021,20,2821,1
01,00093,002331.7403,09,2021,27,"    "," "
01,00094,001278.8966,09,2021,47,2820,1
01,00094,001442.5109,09,2021,37,2820,1
01,00094,001224.2326,09,2021,19,2820,1
01,00094,001224.2326,09,2021,15,2820,1
01,00094,001959.3019,09,2021,13,"    "," "
01,00094,001959.3019,09,2021,01,"    "," "
01,00095,001093.7809,09,2021,37,2820,1
01,00095,001442.5109,09,2021,42,2820,1
01,00095,001959.3019,09,2021,14,"    "," "
01,00095,001381.3787,09,2021,09,"    "," "
01,00096,001053.1500,09,2021,81,"    ",3
01,00096,001053.9771,09,2021,79,"    ",3
01,00096,002082.8830,09,2021,61,"    ",3
01,00097,001093.7809,09,2021,43,2820,1
01,00097,002331.7403,09,2021,34,2805,1
01,00097,001224.2326,09,2021,16,2820,1
01,00097,001381.3787,09,2021,13,2820," "
01,00097,001959.3019,09,2021,00,"    "," "
01,00098,001053.1500,09,2021,77,"    ",3
01,00098,001053.9771,09,2021,78,"    ",3
01,00098,001093.7809,09,2021,44,2820,1
01,00098,001093.7809,09,2021,40,2812,1
01,00098,001442.5109,09,2021,41,2805,1
01,00098,001381.3787,09,2021,08,"    "," "
01,00099,001093.7809,09,2021,38,2820,1
01,00099,001442.5109,09,2021,35,2820,1
01,00099,001525.1998,09,2021,16,2820,1
01,00099,001224.2326,09,2021,15,"    ",3
01,00099,001381.3787,09,2021,13,"    "," "
01,00100,001053.9771,09,2021,75,"    ",3
01,00100,001381.3787,09,2021,13,"    "," "
01,00101,001093.7809,09,2021,44,2820,1
01,00101,001395.4478,09,2021,52,2820,1
01,00101,001525.1998,09,2021,18,2820,1
01,00101,001224.2326,09,2021,15,2820,1
01,00101,001959.3019,09,2021,13,"    "," "
01,00102,001278.8966,09,2021,53,2820,1
01,00102,001395.4478,09,2021,50,2820,1
01,00102,002331.7403,09,2021,26,"    ",3
01,00103,001278.8966,09,2021,51,2820,1
01,00103,001395.4478,09,2021,48,2820,1
01,00103,001224.2326,09,2021,24,2820,1
01,00103,001224.2326,09,2021,21,2820,1
01,00103,001525.1998,09,2021,16,"    ",3
01,00103,001959.3019,09,2021,10,"    "," "
01,00103,001959.3019,09,2021,07,"    "," "
01,00103,001381.3787,09,2021,03,"    "," "
01,00104,001268.6294,09,2021,74,"    ",3
01,00104,001268.6294,09,2021,72,"    ",3
01,00104,001761.8151,09,2021,11,"    "," "
01,00104,001761.8151,09,2021,06,"    "," "
01,00104,001684.9993,09,2021,55,2905,1
01,00105,001566.4575,09,2021,49,2905,1
01,00105,001871.6232,09,2021,18,2905,1
01,00106,001684.9993,09,2021,64,"    ",3
01,00106,002511.3335,09,2021,28,2905,1
01,00106,001966.9857,09,2021,27,2905,1
01,00106,001761.8151,09,2021,05,"    "," "
01,00107,001236.9845,09,2021,61,"    ",2
01,00107,001871.6232,09,2021,20,"    ",3
01,00108,001566.4575,09,2021,53,"    ",2
01,00108,001502.5186,09,2021,51,2905,1
01,00108,001871.6232,09,2021,22,2905,1
01,00108,001871.6232,09,2021,21,"    ",3
01,00108,002299.1351,09,2021,17,"    ",3
01,00108,002030.0219,09,2021,14,"    "," "
01,00109,001268.6294,09,2021,86,"    ",3
01,00109,001502.5186,09,2021,54,"    ",2
01,00109,002511.3335,09,2021,28,2905,1
01,00109,001966.9857,09,2021,30,"    ",3
01,00109,001966.9857,09,2021,33,2905,1
01,00109,001761.8151,09,2021,03,"    "," "
01,00110,001268.6294,09,2021,90,"    ",3
01,00110,001566.4575,09,2021,51,2905,1
01,00110,002030.0219,09,2021,11,"    "," "
01,00110,001502.5186,09,2021,50,7404,1
01,00111,001566.4575,09,2021,47,2905,1
01,00111,002368.7927,09,2021,40,"    ",3
01,00111,002030.0219,09,2021,10,"    "," "
01,00111,001761.8151,09,2021,08,"    "," "
01,00112,001964.6051,09,2021,42,2905,1
01,00112,001966.9857,09,2021,31,"    ",2
01,00112,001871.6232,09,2021,15,"    ",3
01,00112,001761.8151,09,2021,08,"    "," "
01,00113,001566.4575,09,2021,45,2812,1
01,00113,001871.6232,09,2021,20,"    ",3
01,00113,001761.8151,09,2021,14,"    "," "
01,00114,001566.4575,09,2021,49,"    ",2
01,00114,001502.5186,09,2021,47,"    ",3
01,00114,001966.9857,09,2021,27,2934,1
01,00114,001761.8151,09,2021,03,"    "," "
01,00114,001871.6232,09,2021,15,"    ",3
01,00114,001871.6232,09,2021,22,2905,1
01,00114,002299.1351,09,2021,22,"    ",3
01,00114,001761.8151,09,2021,05,"    "," "
01,00114,002030.0219,09,2021,03,"    "," "
01,00115,001964.6051,09,2021,38,"    ",2
01,00115,002368.7927,09,2021,37,"    ",3
01,00115,002030.0219,09,2021,10,"    "," "
01,00115,001761.8151,09,2021,09,"    "," "
01,00115,001761.8151,09,2021,07,"    "," "
01,00115,002030.0219,09,2021,02,"    "," "
01,00116,001566.4575,09,2021,51,"    ",2
01,00116,001502.5186,09,2021,52,"    ",3
01,00116,002299.1351,09,2021,20,"    ",3
01,00116,002299.1351,09,2021,18,"    ",3
01,00116,001761.8151,09,2021,14,"    "," "
01,00116,001761.8151,09,2021,00,"    "," "
01,00117,001236.9845,09,2021,58,2905,1
01,00117,001684.9993,09,2021,59,"    ",3
01,00118,001236.9845,09,2021,63,2905,1
01,00118,001502.5186,09,2021,54,2905,1
01,00118,002511.3335,09,2021,29,"    ",2
01,00118,002299.1351,09,2021,19,"    ",3
01,00119,001269.4363,09,2021,57,2914,1
01,00119,001729.2046,09,2021,55,2914,1
01,00119,001920.7245,09,2021,15,"    ",3
01,00120,002016.1457,09,2021,35,2914,1
01,00120,002430.9370,09,2021,38,"    ",3
01,00120,001808.0356,09,2021,14,"    "," "
01,00120,001808.0356,09,2021,12,"    "," "
01,00121,001269.4363,09,2021,59,2914,1
01,00121,001729.2046,09,2021,57,"    ",3
01,00121,002359.4519,09,2021,24,"    ",3
01,00121,002359.4519,09,2021,18,"    ",3
01,00121,002018.5887,09,2021,30,"    ",3
01,00121,001920.7245,09,2021,15,"    ",3
01,00121,001920.7245,09,2021,16,"    ",3
01,00121,001808.0356,09,2021,06,"    "," "
01,00121,001808.0356,09,2021,10,"    "," "
01,00121,001808.0356,09,2021,08,"    "," "
01,00122,001607.5529,09,2021,52,"    ",3
01,00123,001269.4363,09,2021,60,2914,1
01,00123,001729.2046,09,2021,60,2914,1
01,00123,001920.7245,09,2021,18,"    ",3
01,00124,001269.4363,09,2021,57,2914,1
01,00124,002359.4519,09,2021,20,"    ",3
01,00125,001301.9113,09,2021,87,"    ",3
01,00125,001269.4363,09,2021,59,2914,1
01,00126,002016.1457,09,2021,41,2914,1
01,00126,001541.9366,09,2021,47,"    ",3
01,00126,002083.2788,09,2021,11,"    "," "
01,00126,001808.0356,09,2021,09,"    "," "
01,00127,002016.1457,09,2021,40,2914,1
01,00127,002430.9370,09,2021,39,"    ",3
01,00127,002083.2788,09,2021,12,"    "," "
01,00128,002098.8332,09,2021,78,"    ",3
01,00128,001313.4799,09,2021,72,"    ",3
01,00128,001555.6380,09,2021,49,2916,1
01,00128,001621.8373,09,2021,50,2916,1
01,00129,002034.0608,09,2021,43,2916,1
01,00129,002452.5378,09,2021,38,"    ",3
01,00129,002101.7904,09,2021,08,"    "," "
01,00129,001824.1015,09,2021,12,"    "," "
01,00130,001280.7163,09,2021,58,"    ",3
01,00130,001744.5700,09,2021,58,2916,1
01,00130,002600.1180,09,2021,33,2916,1
01,00130,001824.1015,09,2021,10,"    "," "
01,00130,001824.1015,09,2021,07,"    "," "
01,00130,002101.7904,09,2021,14,"    "," "
01,00131,001313.4799,09,2021,73,"    ",3
01,00131,002036.5255,09,2021,26,2906,1
01,00131,001824.1015,09,2021,10,"    "," "
01,00131,001824.1015,09,2021,08,"    "," "
01,00132,001313.4799,09,2021,83,"    ",3
01,00132,002600.1180,09,2021,29,2916,1
01,00133,001313.4799,09,2021,73,"    ",3
01,00133,001621.8373,09,2021,50,5401,1
01,00133,001555.6380,09,2021,49,"    ",3
01,00133,002380.4176,09,2021,17,"    ",3
01,00133,002380.4176,09,2021,15,"    ",3
01,00133,002101.7904,09,2021,13,"    "," "
01,00134,001744.5700,09,2021,58,"    ",2
01,00135,001313.4799,09,2021,92,"    ",3
01,00135,001313.4799,09,2021,66,2924,1
01,00135,002098.8332,09,2021,68,"    ",3
01,00136,001621.8373,09,2021,45,2916,1
01,00136,001937.7917,09,2021,20,"    ",3
01,00137,002098.8332,09,2021,79,"    ",3
01,00137,001313.4799,09,2021,76,"    ",3
01,00137,002034.0608,09,2021,42,2916,1
01,00137,002034.0608,09,2021,38,2916,1
01,00137,002452.5378,09,2021,39,"    "," "
01,00137,002101.7904,09,2021,13,"    "," "
01,00137,001824.1015,09,2021,09,"    "," "
01,00138,002098.8332,09,2021,80,2916,1
01,00139,001280.7163,09,2021,63,2916,1
01,00139,001744.5700,09,2021,63,2916,1
01,00139,002036.5255,09,2021,25,2916,1
01,00140,002034.0608,09,2021,39,2916,1
01,00140,002452.5378,09,2021,36,2916,1
01,00140,002101.7904,09,2021,14,"    "," "
01,00140,002101.7904,09,2021,07,"    "," "
01,00140,002101.7904,09,2021,13,"    "," "
01,00140,002101.7904,09,2021,03,"    "," "
01,00141,001313.4799,09,2021,66,"    ",2
01,00141,002034.0608,09,2021,39,2916,1
01,00142,001621.8373,09,2021,48,2916,1
01,00142,001555.6380,09,2021,50,"    ",3
01,00142,002600.1180,09,2021,26,"    ",3
01,00142,002600.1180,09,2021,25,"    ",3
01,00142,002380.4176,09,2021,16,"    ",3
01,00143,001280.7163,09,2021,60,2916,1
01,00143,001744.5700,09,2021,58,2916,1
01,00143,002380.4176,09,2021,21,"    ",3
01,00143,002034.0608,09,2021,38,2916,1
01,00143,002452.5378,09,2021,38,2916,1
01,00143,002101.7904,09,2021,11,"    "," "
01,00143,002101.7904,09,2021,05,"    "," "
01,00144,001621.8373,09,2021,54,2916,1
01,00144,001555.6380,09,2021,45,"    ",3
01,00144,001937.7917,09,2021,15,"    ",3
01,00144,001313.4799,09,2021,95,"    ",3
01,00145,001621.8373,09,2021,49,2916,1
01,00145,001555.6380,09,2021,46,2916,1
01,00145,001937.7917,09,2021,22,2916,1
01,00146,001280.7163,09,2021,55,2909,1
01,00146,001555.6380,09,2021,45,2916,1
01,00146,001937.7917,09,2021,21,2916,1
01,00146,002380.4176,09,2021,16,"    ",3
01,00146,002101.7904,09,2021,13,"    "," "
01,00146,002101.7904,09,2021,10,"    "," "
01,00146,001824.1015,09,2021,09,"    "," "
01,00146,002036.5255,09,2021,27,2916,1
01,00146,001824.1015,09,2021,03,"    "," "
01,00146,001824.1015,09,2021,01,"    "," "
01,00147,001280.7163,09,2021,58,2925,1
