YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,Region,City/Province
2018,3,28,-1.0,26.8,19.0,80,2,300,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,3,29,2.4,27.0,15.7,81,2,90,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,3,30,4.8,25.5,16.5,86,3,50,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,3,31,0.0,23.5,15.5,89,3,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,1,0.0,24.5,16.0,85,3,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,2,0.0,27.0,16.0,83,2,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,3,0.0,26.5,16.7,84,2,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,4,1.8,25.0,16.0,90,3,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,5,0.2,25.0,16.5,80,4,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,6,0.0,28.0,17.5,73,3,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,7,4.0,27.0,17.0,76,4,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,8,-1.0,23.5,20.7,83,5,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,9,-1.0,24.5,19.8,95,4,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,10,0.0,28.0,18.5,85,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,11,1.0,27.5,19.0,85,4,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,12,-1.0,27.5,22.2,83,4,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,13,-1.0,27.0,18.5,84,3,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,14,0.0,27.5,19.0,80,3,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,15,0.0,29.0,21.5,80,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,16,0.0,29.0,18.6,79,4,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,17,0.0,29.5,18.0,71,4,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,18,-1.0,28.5,17.8,82,3,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,19,0.0,28.0,18.2,78,3,330,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,20,0.0,28.0,18.5,74,3,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,21,0.0,30.5,19.8,76,3,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,22,0.0,28.5,20.0,79,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,23,0.0,29.0,20.4,79,3,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,24,0.0,28.8,20.8,76,2,60,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,25,0.0,29.0,20.2,80,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,26,0.0,30.5,20.0,74,3,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,27,0.0,30.0,20.0,71,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,28,0.0,29.0,19.5,76,3,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,29,0.0,29.5,22.5,76,3,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,4,30,0.0,29.3,19.8,76,2,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,1,0.0,29.3,20.0,83,3,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,2,0.0,29.8,19.0,77,4,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,3,0.0,29.2,19.5,78,3,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,4,0.0,28.5,19.0,79,3,350,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,5,2.1,25.5,19.5,89,3,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,6,-1.0,29.5,22.0,79,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,7,0.0,30.0,21.5,79,2,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,8,0.0,30.9,19.2,73,2,120,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,9,0.8,30.5,20.0,69,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,10,0.3,29.5,20.0,82,2,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,11,0.0,30.0,20.0,78,3,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,12,0.0,30.5,20.5,74,2,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,13,0.0,30.0,22.3,78,3,80,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,14,0.0,30.8,20.5,76,3,350,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,15,13.0,27.5,20.0,85,3,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,16,18.8,28.3,19.5,86,3,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,17,0.0,31.0,20.0,77,3,340,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,18,0.0,30.5,20.0,76,3,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,19,0.0,30.5,20.5,78,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,20,0.5,28.5,23.0,84,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,21,0.0,29.7,20.2,79,3,100,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,22,0.0,30.2,20.0,72,2,50,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,23,0.0,31.0,20.0,74,3,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,24,0.0,29.0,23.1,79,2,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,25,3.5,29.5,21.0,83,2,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,26,0.0,30.8,21.3,78,2,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,27,0.0,31.5,23.0,75,2,50,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,28,0.0,31.0,20.5,79,3,110,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,29,1.0,29.0,20.2,82,3,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,30,4.6,27.0,20.0,87,3,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,5,31,0.4,27.0,22.5,91,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,1,0.0,30.5,21.5,80,3,340,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,2,10.0,30.0,21.0,87,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,3,0.0,28.0,21.5,80,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,4,0.0,31.0,20.5,80,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,5,0.0,31.0,19.5,85,2,120,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,6,52.5,25.0,18.5,95,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,7,-1.0,27.0,19.0,96,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,8,7.9,25.0,18.5,97,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,9,118.2,23.5,19.0,98,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,10,57.9,23.0,21.0,100,4,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,11,93.5,22.5,18.8,98,4,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,12,29.8,23.0,18.0,98,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,13,42.6,23.0,18.0,99,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,14,0.0,25.5,19.0,94,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,15,5.8,26.5,19.0,95,2,260,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,16,4.8,26.5,19.0,91,3,260,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,17,7.5,24.5,22.4,93,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,18,0.0,26.8,19.2,86,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,19,0.0,28.8,19.5,81,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,20,38.4,26.9,18.5,91,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,21,45.8,25.5,21.1,94,2,240,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,22,26.7,28.0,20.5,94,2,30,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,23,34.8,28.3,19.5,88,2,60,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,24,10.0,29.0,18.5,90,1,100,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,25,6.6,26.5,18.0,91,2,340,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,26,11.4,24.5,18.2,95,2,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,27,0.0,28.0,18.5,89,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,28,0.0,28.5,19.0,88,2,260,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,29,0.0,27.5,20.0,89,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,6,30,9.0,25.0,19.0,93,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,1,14.9,24.5,18.7,97,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,2,8.2,27.5,18.8,93,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,3,5.2,25.9,18.2,97,3,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,4,2.8,26.2,18.4,91,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,5,0.0,26.5,22.0,92,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,6,-1.0,27.7,20.0,90,2,60,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,7,85.8,28.0,20.5,90,2,130,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,8,10.8,26.8,21.8,93,1,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,9,17.6,27.5,17.5,91,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,10,3.4,24.5,18.0,96,2,200,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,11,5.1,24.5,18.2,97,2,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,12,16.8,26.0,18.5,96,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,13,11.6,28.5,19.0,89,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,14,19.9,27.2,18.5,90,2,170,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,15,20.2,23.7,21.9,98,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,16,37.4,23.4,18.0,98,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,17,133.4,22.6,21.7,98,3,260,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,18,22.6,23.4,18.2,97,4,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,19,98.9,24.0,17.5,98,4,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,20,29.0,23.5,17.5,97,4,210,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,21,64.0,24.2,17.5,97,4,250,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,22,45.4,23.5,17.3,99,4,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,23,0.5,23.0,18.5,98,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,24,0.0,23.5,17.8,96,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,25,25.8,26.5,17.0,97,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,26,1.0,26.5,17.0,96,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,27,16.0,24.5,17.8,96,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,28,47.9,23.5,18.0,97,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,29,59.6,25.7,22.3,98,2,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,30,38.6,25.1,18.2,96,2,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,7,31,38.7,26.4,19.0,96,2,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,1,9.6,24.4,19.0,97,2,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,2,2.8,26.0,17.9,96,3,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,3,0.0,26.0,18.5,92,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,4,3.0,28.0,20.0,87,1,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,5,-1.0,27.5,21.3,93,2,200,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,6,12.0,28.2,18.0,87,1,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,7,1.5,26.5,17.8,93,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,8,5.6,26.0,18.0,91,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,9,8.5,25.8,18.0,93,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,10,14.0,23.5,17.6,97,4,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,11,107.0,23.2,17.4,99,5,240,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,12,58.8,22.6,21.6,99,4,260,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,13,28.5,23.0,17.9,97,4,260,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,14,3.4,24.0,17.0,96,4,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,15,10.8,24.6,17.1,89,5,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,16,6.2,25.5,18.0,94,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,17,7.6,25.2,18.0,94,3,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,18,0.0,23.6,18.5,97,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,19,23.3,23.5,21.3,97,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,20,13.0,23.9,18.5,97,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,21,0.0,24.0,17.0,97,4,230,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,22,13.0,26.0,17.0,96,4,260,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,23,0.5,25.5,17.2,92,4,250,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,24,1.5,25.0,17.5,90,3,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,25,11.4,24.8,18.0,96,3,220,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,26,-1.0,24.3,22.0,93,3,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,27,-1.0,28.0,20.8,86,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,28,0.0,27.9,21.3,83,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,29,0.0,28.0,17.0,80,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,30,-1.0,27.5,17.5,89,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,8,31,26.8,27.8,18.0,84,2,330,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,1,1.0,27.0,19.0,86,2,320,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,2,19.2,28.0,22.0,92,2,300,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,3,18.4,26.5,20.5,94,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,4,1.0,24.5,20.7,97,2,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,5,33.2,25.3,21.0,96,2,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,6,57.0,26.0,20.5,95,2,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,7,6.0,25.0,19.5,96,2,270,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,8,0.0,27.0,20.5,91,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,9,0.0,26.8,21.8,91,3,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,10,3.4,26.5,21.5,93,2,200,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,11,5.0,25.3,21.2,93,2,280,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,12,58.2,26.6,21.0,93,3,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,13,1.2,27.9,22.0,90,4,290,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,14,149.2,23.0,19.0,97,6,320,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,15,40.5,24.0,19.5,97,4,190,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,16,20.3,25.5,21.5,94,2,70,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,17,-1.0,26.0,19.0,92,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,18,0.7,27.0,21.4,85,4,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,19,3.3,24.8,21.2,92,2,20,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,20,56.3,25.8,19.7,92,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,21,1.5,27.4,20.5,87,3,40,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,22,0.0,27.7,20.0,81,2,10,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,23,1.0,27.5,21.8,84,2,360,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,24,1.0,27.4,22.3,84,2,310,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,25,31.0,27.2,22.1,87,3,300,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,26,9.7,25.6,21.6,89,3,300,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,27,0.0,26.3,22.0,88,4,310,Region IV-A (Calabarzon),"Tanay, Rizal"
2018,9,28,0.0,26.5,21.0,89,2,300,Region IV-A (Calabarzon),"Tanay, Rizal"
